Lab,Num,gGSP,file,Metric,Target,Type,MetricName,MetricIsRMSD,MetricIsTM,label,rank_gGSP,rank_Metric,delta_rank_signed,delta_rank_abs
ts076,4,0.429,TS076_4,27.215,CR1189,RNA-binding protein,RMSD,True,False,ts076_4,97.0,89.0,8.0,8.0
ts076,5,0.464,TS076_5,26.484,CR1189,RNA-binding protein,RMSD,True,False,ts076_5,59.0,78.0,-19.0,19.0
ts081,1,0.507,TS081_1,20.317,CR1189,RNA-binding protein,RMSD,True,False,ts081_1,5.0,11.0,-6.0,6.0
ts081,2,0.499,TS081_2,18.704,CR1189,RNA-binding protein,RMSD,True,False,ts081_2,12.0,6.0,6.0,6.0
ts081,3,0.503,TS081_3,20.394,CR1189,RNA-binding protein,RMSD,True,False,ts081_3,8.0,12.0,-4.0,4.0
ts081,4,0.5,TS081_4,20.856,CR1189,RNA-binding protein,RMSD,True,False,ts081_4,10.0,14.0,-4.0,4.0
ts081,5,0.501,TS081_5,23.443,CR1189,RNA-binding protein,RMSD,True,False,ts081_5,9.0,44.0,-35.0,35.0
ts097,1,0.376,TS097_1,32.53,CR1189,RNA-binding protein,RMSD,True,False,ts097_1,123.0,135.0,-12.0,12.0
ts097,2,0.359,TS097_2,27.289,CR1189,RNA-binding protein,RMSD,True,False,ts097_2,127.0,91.0,36.0,36.0
ts119,1,0.491,TS119_1,22.41,CR1189,RNA-binding protein,RMSD,True,False,ts119_1,31.0,33.0,-2.0,2.0
ts119,2,0.504,TS119_2,19.36,CR1189,RNA-binding protein,RMSD,True,False,ts119_2,7.0,9.0,-2.0,2.0
ts119,3,0.509,TS119_3,19.703,CR1189,RNA-binding protein,RMSD,True,False,ts119_3,4.0,10.0,-6.0,6.0
ts119,4,0.507,TS119_4,21.067,CR1189,RNA-binding protein,RMSD,True,False,ts119_4,5.0,15.0,-10.0,10.0
ts119,5,0.48,TS119_5,21.306,CR1189,RNA-binding protein,RMSD,True,False,ts119_5,43.0,18.0,25.0,25.0
ts125,1,0.462,TS125_1,29.182,CR1189,RNA-binding protein,RMSD,True,False,ts125_1,62.0,110.0,-48.0,48.0
ts125,2,0.462,TS125_2,29.182,CR1189,RNA-binding protein,RMSD,True,False,ts125_2,62.0,110.0,-48.0,48.0
ts125,3,0.462,TS125_3,29.182,CR1189,RNA-binding protein,RMSD,True,False,ts125_3,62.0,110.0,-48.0,48.0
ts125,4,0.462,TS125_4,29.182,CR1189,RNA-binding protein,RMSD,True,False,ts125_4,62.0,110.0,-48.0,48.0
ts125,5,0.462,TS125_5,29.182,CR1189,RNA-binding protein,RMSD,True,False,ts125_5,62.0,110.0,-48.0,48.0
ts131,1,0.481,TS131_1,24.905,CR1189,RNA-binding protein,RMSD,True,False,ts131_1,42.0,56.0,-14.0,14.0
ts131,2,0.49,TS131_2,26.44,CR1189,RNA-binding protein,RMSD,True,False,ts131_2,32.0,76.0,-44.0,44.0
ts131,3,0.487,TS131_3,25.931,CR1189,RNA-binding protein,RMSD,True,False,ts131_3,35.0,64.0,-29.0,29.0
ts131,4,0.497,TS131_4,27.497,CR1189,RNA-binding protein,RMSD,True,False,ts131_4,14.0,94.0,-80.0,80.0
ts131,5,0.497,TS131_5,22.414,CR1189,RNA-binding protein,RMSD,True,False,ts131_5,14.0,34.0,-20.0,20.0
ts147,1,0.366,TS147_1,30.427,CR1189,RNA-binding protein,RMSD,True,False,ts147_1,125.0,132.0,-7.0,7.0
ts147,2,0.437,TS147_2,23.753,CR1189,RNA-binding protein,RMSD,True,False,ts147_2,91.0,46.0,45.0,45.0
ts147,3,0.421,TS147_3,19.319,CR1189,RNA-binding protein,RMSD,True,False,ts147_3,101.0,8.0,93.0,93.0
ts147,4,0.409,TS147_4,18.925,CR1189,RNA-binding protein,RMSD,True,False,ts147_4,110.0,7.0,103.0,103.0
ts147,5,0.423,TS147_5,26.128,CR1189,RNA-binding protein,RMSD,True,False,ts147_5,100.0,68.0,32.0,32.0
ts177,1,0.408,TS177_1,24.944,CR1189,RNA-binding protein,RMSD,True,False,ts177_1,111.0,58.0,53.0,53.0
ts177,2,0.389,TS177_2,28.46,CR1189,RNA-binding protein,RMSD,True,False,ts177_2,122.0,107.0,15.0,15.0
ts177,3,0.401,TS177_3,24.819,CR1189,RNA-binding protein,RMSD,True,False,ts177_3,116.0,52.0,64.0,64.0
ts185,1,0.439,TS185_1,30.343,CR1189,RNA-binding protein,RMSD,True,False,ts185_1,88.0,131.0,-43.0,43.0
ts185,2,0.416,TS185_2,29.302,CR1189,RNA-binding protein,RMSD,True,False,ts185_2,104.0,122.0,-18.0,18.0
ts185,3,0.438,TS185_3,29.597,CR1189,RNA-binding protein,RMSD,True,False,ts185_3,90.0,123.0,-33.0,33.0
ts185,4,0.419,TS185_4,29.23,CR1189,RNA-binding protein,RMSD,True,False,ts185_4,103.0,119.0,-16.0,16.0
ts185,5,0.44,TS185_5,26.233,CR1189,RNA-binding protein,RMSD,True,False,ts185_5,87.0,70.0,17.0,17.0
ts227,1,0.445,TS227_1,26.114,CR1189,RNA-binding protein,RMSD,True,False,ts227_1,83.0,67.0,16.0,16.0
ts227,2,0.396,TS227_2,23.293,CR1189,RNA-binding protein,RMSD,True,False,ts227_2,119.0,41.0,78.0,78.0
ts227,3,0.413,TS227_3,27.273,CR1189,RNA-binding protein,RMSD,True,False,ts227_3,107.0,90.0,17.0,17.0
ts227,4,0.426,TS227_4,26.936,CR1189,RNA-binding protein,RMSD,True,False,ts227_4,98.0,87.0,11.0,11.0
ts227,5,0.414,TS227_5,28.337,CR1189,RNA-binding protein,RMSD,True,False,ts227_5,106.0,103.0,3.0,3.0
ts229,1,0.484,TS229_1,22.394,CR1189,RNA-binding protein,RMSD,True,False,ts229_1,39.0,31.0,8.0,8.0
ts229,2,0.486,TS229_2,16.604,CR1189,RNA-binding protein,RMSD,True,False,ts229_2,37.0,4.0,33.0,33.0
ts229,3,0.496,TS229_3,16.295,CR1189,RNA-binding protein,RMSD,True,False,ts229_3,19.0,1.0,18.0,18.0
ts229,4,0.51,TS229_4,26.535,CR1189,RNA-binding protein,RMSD,True,False,ts229_4,1.0,79.0,-78.0,78.0
ts229,5,0.494,TS229_5,28.416,CR1189,RNA-binding protein,RMSD,True,False,ts229_5,25.0,104.0,-79.0,79.0
ts232,1,0.467,TS232_1,21.998,CR1189,RNA-binding protein,RMSD,True,False,ts232_1,56.0,23.0,33.0,33.0
ts232,2,0.474,TS232_2,21.983,CR1189,RNA-binding protein,RMSD,True,False,ts232_2,48.0,22.0,26.0,26.0
ts232,3,0.454,TS232_3,22.263,CR1189,RNA-binding protein,RMSD,True,False,ts232_3,77.0,26.0,51.0,51.0
ts232,4,0.47,TS232_4,25.781,CR1189,RNA-binding protein,RMSD,True,False,ts232_4,49.0,61.0,-12.0,12.0
ts232,5,0.463,TS232_5,22.992,CR1189,RNA-binding protein,RMSD,True,False,ts232_5,60.0,39.0,21.0,21.0
ts235,1,0.421,TS235_1,26.873,CR1189,RNA-binding protein,RMSD,True,False,ts235_1,101.0,86.0,15.0,15.0
ts235,2,0.397,TS235_2,22.842,CR1189,RNA-binding protein,RMSD,True,False,ts235_2,118.0,38.0,80.0,80.0
ts235,3,0.488,TS235_3,23.995,CR1189,RNA-binding protein,RMSD,True,False,ts235_3,34.0,47.0,-13.0,13.0
ts235,4,0.416,TS235_4,26.034,CR1189,RNA-binding protein,RMSD,True,False,ts235_4,104.0,65.0,39.0,39.0
ts235,5,0.437,TS235_5,25.85,CR1189,RNA-binding protein,RMSD,True,False,ts235_5,91.0,62.0,29.0,29.0
ts238,1,0.466,TS238_1,23.024,CR1189,RNA-binding protein,RMSD,True,False,ts238_1,58.0,40.0,18.0,18.0
ts238,2,0.373,TS238_2,24.187,CR1189,RNA-binding protein,RMSD,True,False,ts238_2,124.0,49.0,75.0,75.0
ts239,1,0.484,TS239_1,22.394,CR1189,RNA-binding protein,RMSD,True,False,ts239_1,39.0,31.0,8.0,8.0
ts239,2,0.486,TS239_2,16.604,CR1189,RNA-binding protein,RMSD,True,False,ts239_2,37.0,4.0,33.0,33.0
ts239,3,0.496,TS239_3,16.295,CR1189,RNA-binding protein,RMSD,True,False,ts239_3,19.0,1.0,18.0,18.0
ts239,4,0.51,TS239_4,26.535,CR1189,RNA-binding protein,RMSD,True,False,ts239_4,1.0,79.0,-78.0,78.0
ts239,5,0.494,TS239_5,28.416,CR1189,RNA-binding protein,RMSD,True,False,ts239_5,25.0,104.0,-79.0,79.0
ts245,1,0.402,TS245_1,27.756,CR1189,RNA-binding protein,RMSD,True,False,ts245_1,114.0,97.0,17.0,17.0
ts245,2,0.404,TS245_2,26.338,CR1189,RNA-binding protein,RMSD,True,False,ts245_2,113.0,71.0,42.0,42.0
ts245,3,0.413,TS245_3,27.451,CR1189,RNA-binding protein,RMSD,True,False,ts245_3,107.0,92.0,15.0,15.0
ts245,4,0.395,TS245_4,28.158,CR1189,RNA-binding protein,RMSD,True,False,ts245_4,120.0,101.0,19.0,19.0
ts245,5,0.406,TS245_5,26.69,CR1189,RNA-binding protein,RMSD,True,False,ts245_5,112.0,84.0,28.0,28.0
ts248,1,0.01,TS248_1,30.29,CR1189,RNA-binding protein,RMSD,True,False,ts248_1,134.0,129.0,5.0,5.0
ts248,2,0.01,TS248_2,30.34,CR1189,RNA-binding protein,RMSD,True,False,ts248_2,134.0,130.0,4.0,4.0
ts248,3,0.01,TS248_3,29.924,CR1189,RNA-binding protein,RMSD,True,False,ts248_3,134.0,125.0,9.0,9.0
ts248,4,0.011,TS248_4,29.152,CR1189,RNA-binding protein,RMSD,True,False,ts248_4,132.0,109.0,23.0,23.0
ts248,5,0.011,TS248_5,29.258,CR1189,RNA-binding protein,RMSD,True,False,ts248_5,132.0,121.0,11.0,11.0
ts257,1,0.441,TS257_1,26.43,CR1189,RNA-binding protein,RMSD,True,False,ts257_1,86.0,73.0,13.0,13.0
ts257,2,0.453,TS257_2,25.854,CR1189,RNA-binding protein,RMSD,True,False,ts257_2,79.0,63.0,16.0,16.0
ts257,3,0.445,TS257_3,26.788,CR1189,RNA-binding protein,RMSD,True,False,ts257_3,83.0,85.0,-2.0,2.0
ts257,4,0.455,TS257_4,26.176,CR1189,RNA-binding protein,RMSD,True,False,ts257_4,76.0,69.0,7.0,7.0
ts257,5,0.442,TS257_5,26.083,CR1189,RNA-binding protein,RMSD,True,False,ts257_5,85.0,66.0,19.0,19.0
ts287,1,0.496,TS287_1,21.2,CR1189,RNA-binding protein,RMSD,True,False,ts287_1,19.0,16.0,3.0,3.0
ts287,2,0.493,TS287_2,24.041,CR1189,RNA-binding protein,RMSD,True,False,ts287_2,30.0,48.0,-18.0,18.0
ts287,3,0.495,TS287_3,21.67,CR1189,RNA-binding protein,RMSD,True,False,ts287_3,24.0,20.0,4.0,4.0
ts287,4,0.494,TS287_4,25.236,CR1189,RNA-binding protein,RMSD,True,False,ts287_4,25.0,59.0,-34.0,34.0
ts287,5,0.497,TS287_5,27.591,CR1189,RNA-binding protein,RMSD,True,False,ts287_5,14.0,96.0,-82.0,82.0
ts385,1,0.402,TS385_1,27.756,CR1189,RNA-binding protein,RMSD,True,False,ts385_1,114.0,97.0,17.0,17.0
ts392,1,0.467,TS392_1,20.551,CR1189,RNA-binding protein,RMSD,True,False,ts392_1,56.0,13.0,43.0,43.0
ts392,2,0.454,TS392_2,23.52,CR1189,RNA-binding protein,RMSD,True,False,ts392_2,77.0,45.0,32.0,32.0
ts392,3,0.47,TS392_3,21.795,CR1189,RNA-binding protein,RMSD,True,False,ts392_3,49.0,21.0,28.0,28.0
ts392,4,0.458,TS392_4,21.289,CR1189,RNA-binding protein,RMSD,True,False,ts392_4,71.0,17.0,54.0,54.0
ts392,5,0.463,TS392_5,22.415,CR1189,RNA-binding protein,RMSD,True,False,ts392_5,60.0,35.0,25.0,25.0
ts434,1,0.356,TS434_1,33.416,CR1189,RNA-binding protein,RMSD,True,False,ts434_1,128.0,136.0,-8.0,8.0
ts434,2,0.363,TS434_2,28.268,CR1189,RNA-binding protein,RMSD,True,False,ts434_2,126.0,102.0,24.0,24.0
ts434,3,0.391,TS434_3,29.23,CR1189,RNA-binding protein,RMSD,True,False,ts434_3,121.0,119.0,2.0,2.0
ts434,4,0.424,TS434_4,25.63,CR1189,RNA-binding protein,RMSD,True,False,ts434_4,99.0,60.0,39.0,39.0
ts434,5,0.435,TS434_5,30.777,CR1189,RNA-binding protein,RMSD,True,False,ts434_5,94.0,134.0,-40.0,40.0
ts439,1,0.4,TS439_1,21.318,CR1189,RNA-binding protein,RMSD,True,False,ts439_1,117.0,19.0,98.0,98.0
ts439,2,0.412,TS439_2,24.861,CR1189,RNA-binding protein,RMSD,True,False,ts439_2,109.0,53.0,56.0,56.0
ts439,3,0.496,TS439_3,16.295,CR1189,RNA-binding protein,RMSD,True,False,ts439_3,19.0,1.0,18.0,18.0
ts439,4,0.51,TS439_4,26.535,CR1189,RNA-binding protein,RMSD,True,False,ts439_4,1.0,79.0,-78.0,78.0
ts439,5,0.494,TS439_5,28.416,CR1189,RNA-binding protein,RMSD,True,False,ts439_5,25.0,104.0,-79.0,79.0
ts444,1,0.479,TS444_1,24.891,CR1189,RNA-binding protein,RMSD,True,False,ts444_1,44.0,55.0,-11.0,11.0
ts444,2,0.5,TS444_2,22.452,CR1189,RNA-binding protein,RMSD,True,False,ts444_2,10.0,36.0,-26.0,26.0
ts444,3,0.494,TS444_3,26.39,CR1189,RNA-binding protein,RMSD,True,False,ts444_3,25.0,72.0,-47.0,47.0
ts444,4,0.489,TS444_4,27.586,CR1189,RNA-binding protein,RMSD,True,False,ts444_4,33.0,95.0,-62.0,62.0
ts444,5,0.479,TS444_5,24.909,CR1189,RNA-binding protein,RMSD,True,False,ts444_5,44.0,57.0,-13.0,13.0
ts470,1,0.451,TS470_1,26.43,CR1189,RNA-binding protein,RMSD,True,False,ts470_1,80.0,73.0,7.0,7.0
ts470,2,0.458,TS470_2,30.287,CR1189,RNA-binding protein,RMSD,True,False,ts470_2,71.0,127.0,-56.0,56.0
ts470,3,0.468,TS470_3,26.598,CR1189,RNA-binding protein,RMSD,True,False,ts470_3,52.0,82.0,-30.0,30.0
ts470,4,0.468,TS470_4,24.298,CR1189,RNA-binding protein,RMSD,True,False,ts470_4,52.0,50.0,2.0,2.0
ts470,5,0.457,TS470_5,23.354,CR1189,RNA-binding protein,RMSD,True,False,ts470_5,74.0,42.0,32.0,32.0
ts489,1,0.451,TS489_1,26.43,CR1189,RNA-binding protein,RMSD,True,False,ts489_1,80.0,73.0,7.0,7.0
ts489,2,0.458,TS489_2,30.287,CR1189,RNA-binding protein,RMSD,True,False,ts489_2,71.0,127.0,-56.0,56.0
ts489,3,0.468,TS489_3,26.598,CR1189,RNA-binding protein,RMSD,True,False,ts489_3,52.0,82.0,-30.0,30.0
ts489,4,0.468,TS489_4,24.298,CR1189,RNA-binding protein,RMSD,True,False,ts489_4,52.0,50.0,2.0,2.0
ts489,5,0.457,TS489_5,23.354,CR1189,RNA-binding protein,RMSD,True,False,ts489_5,74.0,42.0,32.0,32.0
ts494,1,0.497,TS494_1,22.375,CR1189,RNA-binding protein,RMSD,True,False,ts494_1,14.0,30.0,-16.0,16.0
ts494,2,0.498,TS494_2,22.373,CR1189,RNA-binding protein,RMSD,True,False,ts494_2,13.0,29.0,-16.0,16.0
ts494,3,0.496,TS494_3,22.364,CR1189,RNA-binding protein,RMSD,True,False,ts494_3,19.0,27.0,-8.0,8.0
ts494,4,0.497,TS494_4,22.368,CR1189,RNA-binding protein,RMSD,True,False,ts494_4,14.0,28.0,-14.0,14.0
ts494,5,0.487,TS494_5,26.476,CR1189,RNA-binding protein,RMSD,True,False,ts494_5,35.0,77.0,-42.0,42.0
ts029,1,0.31,TS029_1,29.009,CR1190,RNA-binding protein,RMSD,True,False,ts029_1,126.0,104.0,22.0,22.0
ts029,2,0.341,TS029_2,30.14,CR1190,RNA-binding protein,RMSD,True,False,ts029_2,125.0,123.0,2.0,2.0
ts029,3,0.309,TS029_3,29.534,CR1190,RNA-binding protein,RMSD,True,False,ts029_3,127.0,118.0,9.0,9.0
ts035,1,0.531,TS035_1,27.927,CR1190,RNA-binding protein,RMSD,True,False,ts035_1,32.0,93.0,-61.0,61.0
ts035,2,0.531,TS035_2,27.927,CR1190,RNA-binding protein,RMSD,True,False,ts035_2,32.0,93.0,-61.0,61.0
ts035,3,0.531,TS035_3,27.927,CR1190,RNA-binding protein,RMSD,True,False,ts035_3,32.0,93.0,-61.0,61.0
ts035,4,0.433,TS035_4,27.182,CR1190,RNA-binding protein,RMSD,True,False,ts035_4,113.0,85.0,28.0,28.0
ts035,5,0.533,TS035_5,25.092,CR1190,RNA-binding protein,RMSD,True,False,ts035_5,26.0,60.0,-34.0,34.0
ts054,1,0.51,TS054_1,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts054_1,58.0,108.0,-50.0,50.0
ts054,2,0.51,TS054_2,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts054_2,58.0,108.0,-50.0,50.0
ts054,3,0.51,TS054_3,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts054_3,58.0,108.0,-50.0,50.0
ts054,4,0.51,TS054_4,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts054_4,58.0,108.0,-50.0,50.0
ts054,5,0.526,TS054_5,29.488,CR1190,RNA-binding protein,RMSD,True,False,ts054_5,45.0,117.0,-72.0,72.0
ts076,1,0.496,TS076_1,27.562,CR1190,RNA-binding protein,RMSD,True,False,ts076_1,79.0,90.0,-11.0,11.0
ts076,2,0.481,TS076_2,27.501,CR1190,RNA-binding protein,RMSD,True,False,ts076_2,91.0,88.0,3.0,3.0
ts076,3,0.479,TS076_3,29.837,CR1190,RNA-binding protein,RMSD,True,False,ts076_3,93.0,121.0,-28.0,28.0
ts076,4,0.479,TS076_4,27.318,CR1190,RNA-binding protein,RMSD,True,False,ts076_4,93.0,86.0,7.0,7.0
ts076,5,0.518,TS076_5,26.44,CR1190,RNA-binding protein,RMSD,True,False,ts076_5,50.0,68.0,-18.0,18.0
ts081,1,0.54,TS081_1,23.811,CR1190,RNA-binding protein,RMSD,True,False,ts081_1,15.0,45.0,-30.0,30.0
ts081,2,0.536,TS081_2,23.542,CR1190,RNA-binding protein,RMSD,True,False,ts081_2,19.0,40.0,-21.0,21.0
ts081,3,0.538,TS081_3,22.432,CR1190,RNA-binding protein,RMSD,True,False,ts081_3,17.0,27.0,-10.0,10.0
ts081,4,0.543,TS081_4,25.509,CR1190,RNA-binding protein,RMSD,True,False,ts081_4,13.0,61.0,-48.0,48.0
ts081,5,0.546,TS081_5,23.672,CR1190,RNA-binding protein,RMSD,True,False,ts081_5,8.0,44.0,-36.0,36.0
ts097,1,0.352,TS097_1,29.597,CR1190,RNA-binding protein,RMSD,True,False,ts097_1,124.0,119.0,5.0,5.0
ts119,1,0.499,TS119_1,20.684,CR1190,RNA-binding protein,RMSD,True,False,ts119_1,75.0,13.0,62.0,62.0
ts119,2,0.488,TS119_2,23.635,CR1190,RNA-binding protein,RMSD,True,False,ts119_2,87.0,42.0,45.0,45.0
ts119,3,0.531,TS119_3,27.15,CR1190,RNA-binding protein,RMSD,True,False,ts119_3,32.0,84.0,-52.0,52.0
ts119,4,0.513,TS119_4,27.381,CR1190,RNA-binding protein,RMSD,True,False,ts119_4,54.0,87.0,-33.0,33.0
ts119,5,0.533,TS119_5,20.9,CR1190,RNA-binding protein,RMSD,True,False,ts119_5,26.0,15.0,11.0,11.0
ts125,1,0.51,TS125_1,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts125_1,58.0,108.0,-50.0,50.0
ts125,2,0.51,TS125_2,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts125_2,58.0,108.0,-50.0,50.0
ts125,3,0.51,TS125_3,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts125_3,58.0,108.0,-50.0,50.0
ts125,4,0.51,TS125_4,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts125_4,58.0,108.0,-50.0,50.0
ts125,5,0.51,TS125_5,29.473,CR1190,RNA-binding protein,RMSD,True,False,ts125_5,58.0,108.0,-50.0,50.0
ts131,1,0.515,TS131_1,24.84,CR1190,RNA-binding protein,RMSD,True,False,ts131_1,52.0,56.0,-4.0,4.0
ts131,2,0.53,TS131_2,26.981,CR1190,RNA-binding protein,RMSD,True,False,ts131_2,37.0,75.0,-38.0,38.0
ts131,3,0.529,TS131_3,26.074,CR1190,RNA-binding protein,RMSD,True,False,ts131_3,39.0,66.0,-27.0,27.0
ts131,4,0.535,TS131_4,27.547,CR1190,RNA-binding protein,RMSD,True,False,ts131_4,21.0,89.0,-68.0,68.0
ts131,5,0.53,TS131_5,22.297,CR1190,RNA-binding protein,RMSD,True,False,ts131_5,37.0,24.0,13.0,13.0
ts147,1,0.427,TS147_1,29.132,CR1190,RNA-binding protein,RMSD,True,False,ts147_1,115.0,106.0,9.0,9.0
ts147,2,0.451,TS147_2,22.057,CR1190,RNA-binding protein,RMSD,True,False,ts147_2,108.0,21.0,87.0,87.0
ts147,4,0.498,TS147_4,20.778,CR1190,RNA-binding protein,RMSD,True,False,ts147_4,76.0,14.0,62.0,62.0
ts147,5,0.442,TS147_5,23.052,CR1190,RNA-binding protein,RMSD,True,False,ts147_5,111.0,37.0,74.0,74.0
ts177,1,0.444,TS177_1,24.913,CR1190,RNA-binding protein,RMSD,True,False,ts177_1,110.0,57.0,53.0,53.0
ts177,2,0.407,TS177_2,28.711,CR1190,RNA-binding protein,RMSD,True,False,ts177_2,118.0,99.0,19.0,19.0
ts177,3,0.446,TS177_3,24.798,CR1190,RNA-binding protein,RMSD,True,False,ts177_3,109.0,53.0,56.0,56.0
ts185,1,0.482,TS185_1,26.504,CR1190,RNA-binding protein,RMSD,True,False,ts185_1,89.0,69.0,20.0,20.0
ts185,2,0.472,TS185_2,27.051,CR1190,RNA-binding protein,RMSD,True,False,ts185_2,98.0,80.0,18.0,18.0
ts185,3,0.467,TS185_3,23.935,CR1190,RNA-binding protein,RMSD,True,False,ts185_3,102.0,46.0,56.0,56.0
ts185,4,0.479,TS185_4,22.245,CR1190,RNA-binding protein,RMSD,True,False,ts185_4,93.0,22.0,71.0,71.0
ts185,5,0.482,TS185_5,32.182,CR1190,RNA-binding protein,RMSD,True,False,ts185_5,89.0,131.0,-42.0,42.0
ts227,1,0.41,TS227_1,29.801,CR1190,RNA-binding protein,RMSD,True,False,ts227_1,117.0,120.0,-3.0,3.0
ts227,2,0.456,TS227_2,20.1,CR1190,RNA-binding protein,RMSD,True,False,ts227_2,105.0,11.0,94.0,94.0
ts227,3,0.471,TS227_3,22.828,CR1190,RNA-binding protein,RMSD,True,False,ts227_3,99.0,34.0,65.0,65.0
ts227,4,0.477,TS227_4,32.726,CR1190,RNA-binding protein,RMSD,True,False,ts227_4,96.0,132.0,-36.0,36.0
ts229,1,0.532,TS229_1,22.577,CR1190,RNA-binding protein,RMSD,True,False,ts229_1,28.0,29.0,-1.0,1.0
ts229,2,0.534,TS229_2,16.18,CR1190,RNA-binding protein,RMSD,True,False,ts229_2,23.0,4.0,19.0,19.0
ts229,3,0.545,TS229_3,15.959,CR1190,RNA-binding protein,RMSD,True,False,ts229_3,9.0,1.0,8.0,8.0
ts229,4,0.56,TS229_4,27.003,CR1190,RNA-binding protein,RMSD,True,False,ts229_4,1.0,76.0,-75.0,75.0
ts229,5,0.548,TS229_5,28.912,CR1190,RNA-binding protein,RMSD,True,False,ts229_5,5.0,100.0,-95.0,95.0
ts232,1,0.525,TS232_1,23.936,CR1190,RNA-binding protein,RMSD,True,False,ts232_1,46.0,47.0,-1.0,1.0
ts232,2,0.529,TS232_2,24.013,CR1190,RNA-binding protein,RMSD,True,False,ts232_2,39.0,48.0,-9.0,9.0
ts232,3,0.52,TS232_3,23.595,CR1190,RNA-binding protein,RMSD,True,False,ts232_3,48.0,41.0,7.0,7.0
ts232,4,0.52,TS232_4,21.932,CR1190,RNA-binding protein,RMSD,True,False,ts232_4,48.0,20.0,28.0,28.0
ts232,5,0.544,TS232_5,22.872,CR1190,RNA-binding protein,RMSD,True,False,ts232_5,12.0,35.0,-23.0,23.0
ts235,1,0.51,TS235_1,28.287,CR1190,RNA-binding protein,RMSD,True,False,ts235_1,58.0,98.0,-40.0,40.0
ts235,2,0.509,TS235_2,26.613,CR1190,RNA-binding protein,RMSD,True,False,ts235_2,68.0,73.0,-5.0,5.0
ts235,3,0.461,TS235_3,30.059,CR1190,RNA-binding protein,RMSD,True,False,ts235_3,104.0,122.0,-18.0,18.0
ts235,4,0.529,TS235_4,25.935,CR1190,RNA-binding protein,RMSD,True,False,ts235_4,39.0,63.0,-24.0,24.0
ts235,5,0.477,TS235_5,19.93,CR1190,RNA-binding protein,RMSD,True,False,ts235_5,96.0,10.0,86.0,86.0
ts238,2,0.509,TS238_2,23.286,CR1190,RNA-binding protein,RMSD,True,False,ts238_2,68.0,39.0,29.0,29.0
ts239,1,0.532,TS239_1,22.577,CR1190,RNA-binding protein,RMSD,True,False,ts239_1,28.0,29.0,-1.0,1.0
ts239,2,0.534,TS239_2,16.18,CR1190,RNA-binding protein,RMSD,True,False,ts239_2,23.0,4.0,19.0,19.0
ts239,3,0.545,TS239_3,15.959,CR1190,RNA-binding protein,RMSD,True,False,ts239_3,9.0,1.0,8.0,8.0
ts239,4,0.56,TS239_4,27.003,CR1190,RNA-binding protein,RMSD,True,False,ts239_4,1.0,76.0,-75.0,75.0
ts239,5,0.548,TS239_5,28.912,CR1190,RNA-binding protein,RMSD,True,False,ts239_5,5.0,100.0,-95.0,95.0
ts245,1,0.4,TS245_1,21.775,CR1190,RNA-binding protein,RMSD,True,False,ts245_1,120.0,17.0,103.0,103.0
ts245,2,0.406,TS245_2,29.454,CR1190,RNA-binding protein,RMSD,True,False,ts245_2,119.0,107.0,12.0,12.0
ts245,3,0.385,TS245_3,32.058,CR1190,RNA-binding protein,RMSD,True,False,ts245_3,122.0,130.0,-8.0,8.0
ts245,4,0.429,TS245_4,26.807,CR1190,RNA-binding protein,RMSD,True,False,ts245_4,114.0,74.0,40.0,40.0
ts245,5,0.383,TS245_5,28.972,CR1190,RNA-binding protein,RMSD,True,False,ts245_5,123.0,103.0,20.0,20.0
ts248,1,0.012,TS248_1,30.526,CR1190,RNA-binding protein,RMSD,True,False,ts248_1,129.0,128.0,1.0,1.0
ts248,2,0.012,TS248_2,30.656,CR1190,RNA-binding protein,RMSD,True,False,ts248_2,129.0,129.0,0.0,0.0
ts248,3,0.012,TS248_3,30.448,CR1190,RNA-binding protein,RMSD,True,False,ts248_3,129.0,127.0,2.0,2.0
ts248,4,0.016,TS248_4,29.026,CR1190,RNA-binding protein,RMSD,True,False,ts248_4,128.0,105.0,23.0,23.0
ts248,5,0.01,TS248_5,30.261,CR1190,RNA-binding protein,RMSD,True,False,ts248_5,132.0,126.0,6.0,6.0
ts257,1,0.467,TS257_1,22.872,CR1190,RNA-binding protein,RMSD,True,False,ts257_1,102.0,35.0,67.0,67.0
ts257,2,0.468,TS257_2,24.191,CR1190,RNA-binding protein,RMSD,True,False,ts257_2,101.0,49.0,52.0,52.0
ts257,3,0.492,TS257_3,24.375,CR1190,RNA-binding protein,RMSD,True,False,ts257_3,84.0,50.0,34.0,34.0
ts257,4,0.481,TS257_4,25.9,CR1190,RNA-binding protein,RMSD,True,False,ts257_4,91.0,62.0,29.0,29.0
ts257,5,0.49,TS257_5,27.071,CR1190,RNA-binding protein,RMSD,True,False,ts257_5,85.0,81.0,4.0,4.0
ts287,1,0.551,TS287_1,18.811,CR1190,RNA-binding protein,RMSD,True,False,ts287_1,4.0,7.0,-3.0,3.0
