Case_id,Lab,Num,gGSP
PZ36,chen,1,36.476
PZ36,chen,2,31.64
PZ36,chen,3,16.178
PZ36,chen,4,36.33
PZ36,chen,5,32.343
PZ36,chen,6,16.267
PZ36,chen,7,31.779
PZ36,chen,8,16.787
PZ36,chen,9,31.575
PZ36,ding,1,13.245
PZ36,ding,2,11.026
PZ36,ding,3,10.886
PZ36,ding,4,10.882
PZ36,nithin,1,10.744
PZ36,nithin,2,10.639
PZ36,nithin,3,10.544
PZ36,nithin,4,10.713
PZ36,nithin,5,10.294
PZ36,rnacomposer,1,12.725
PZ36,rnacomposer,2,12.549
PZ36,rnacomposer,3,12.531
PZ36,rnacomposer,4,12.464
PZ36,rnacomposer,5,12.66
PZ36,szachniuk,1,15.543
PZ36,szachniuk,2,15.928
PZ36,szachniuk,3,17.221
PZ36,szachniuk,4,19.817
PZ37,bujnicki,1,14.037
PZ37,bujnicki,2,14.211
PZ37,bujnicki,3,15.042
PZ37,bujnicki,4,14.985
PZ37,bujnicki,5,15.07
PZ37,chen,10,16.207
PZ37,chen,1,44.705
PZ37,chen,2,25.554
PZ37,chen,3,41.618
PZ37,chen,4,29.537
PZ37,chen,5,26.277
PZ37,chen,6,77.763
PZ37,chen,7,43.176
PZ37,chen,8,28.213
PZ37,chen,9,15.841
PZ37,dasaresapo,1,14.697
PZ37,dasaresapo,2,15.683
PZ37,dasaresapo,3,15.452
PZ37,dasaresapo,4,15.544
PZ37,dasaresapo,5,16.842
PZ37,dasfarfar2apo,1,15.635
PZ37,dasfarfar2apo,2,15.297
PZ37,dasfarfar2apo,3,15.436
PZ37,dasfarfar2apo,4,14.814
PZ37,dasfarfar2apo,5,15.364
PZ37,dasfarfar2aresholo,1,14.982
PZ37,dasfarfar2aresholo,2,15.544
PZ37,dasfarfar2aresholo,3,14.814
PZ37,dasfarfar2aresholo,4,15.635
PZ37,dasfarfar2aresholo,5,14.685
PZ37,dasswmapo,1,16.037
PZ37,dasswmapo,2,14.824
PZ37,dasswmapo,3,15.338
PZ37,dasswmapo,4,16.659
PZ37,dasswmapo,5,19.375
PZ37,dfold,10,4.182
PZ37,dfold,11,5.499
PZ37,dfold,1,4.15
PZ37,dfold,2,4.381
PZ37,dfold,3,4.312
PZ37,dfold,4,9.002
PZ37,dfold,5,4.034
PZ37,dfold,6,5.635
PZ37,dfold,7,5.635
PZ37,dfold,8,5.635
PZ37,dfold,9,4.71
PZ37,dimaio,1,14.846
PZ37,ding,1,4.956
PZ37,dokholyan,1,4.624
PZ37,dokholyan,2,4.567
PZ37,dokholyan,3,4.694
PZ37,dokholyan,4,4.571
PZ37,dokholyan,5,4.1
PZ37,rnacomposer,1,14.612
PZ37,rnacomposer,2,13.45
PZ37,rnacomposer,3,13.939
PZ37,rnacomposer,4,14.315
PZ37,rnacomposer,5,15.875
PZ37,simrna,1,5.509
PZ37,simrna,2,5.319
PZ37,simrna,3,5.158
PZ37,simrna,4,5.771
PZ37,simrna,5,8.408
PZ37,szachniuk,1,26.091
PZ37,szachniuk,2,23.766
PZ37,szachniuk,3,25.096
PZ37,szachniuk,4,27.626
PZ37,szachniuk,5,14.397
PZ37,xiao,1,9.29
PZ37,xiao,2,8.797
PZ37,xiao,3,4.605
PZ37,xiao,4,4.157
PZ37,xiao,5,4.571
PZ37,xiao,6,9.29
PZ37,yang,10,9.599
PZ37,yang,1,25.124
PZ37,yang,2,28.725
PZ37,yang,3,22.704
PZ37,yang,4,10.67
PZ37,yang,5,13.75
PZ37,yang,6,16.839
PZ37,yang,7,21.58
PZ37,yang,8,15.004
PZ37,yang,9,5.496
PZ37,zhou,1,8.165
PZ38,bujnicki,1,10.468
PZ38,bujnicki,2,10.215
PZ38,bujnicki,3,8.79
PZ38,bujnicki,4,16.129
PZ38,bujnicki,5,9.031
PZ38,chen,10,14.679
PZ38,chen,1,18.595
PZ38,chen,2,13.197
PZ38,chen,3,19.566
PZ38,chen,4,28.856
PZ38,chen,5,12.013
PZ38,chen,6,20.939
PZ38,chen,7,10.04
PZ38,chen,8,23.458
PZ38,chen,9,15.208
PZ38,dasaresapo,1,9.736
PZ38,dasaresapo,2,9.704
PZ38,dasaresapo,3,9.746
PZ38,dasaresapo,4,10.229
PZ38,dasaresapo,5,11.995
PZ38,dasfarfar2apo,1,9.862
PZ38,dasfarfar2apo,2,8.884
PZ38,dasfarfar2apo,3,10.254
PZ38,dasfarfar2apo,4,9.602
PZ38,dasfarfar2apo,5,7.252
PZ38,dasfarfar2holo,1,11.995
PZ38,dasfarfar2nnapo,1,10.114
PZ38,dasfarfar2nnapo,2,9.704
PZ38,dasfarfar2nnapo,3,8.975
PZ38,dasfarfar2nnapo,4,9.83
PZ38,dasfarfar2nnapo,5,9.518
PZ38,dasfarfar2nnholo,1,8.194
PZ38,dfold,1,7.903
PZ38,dfold,2,3.349
PZ38,dfold,3,8.481
PZ38,dfold,4,4.109
PZ38,dfold,5,3.349
PZ38,ding,1,7.826
PZ38,ding,2,10.464
PZ38,ding,3,9.76
PZ38,ding,4,9.392
PZ38,ding,5,8.397
PZ38,ding,6,9.185
PZ38,dokholyan,1,8.156
PZ38,rnacomposer,1,18.105
PZ38,rnacomposer,2,11.981
PZ38,rnacomposer,3,9.504
PZ38,rnacomposer,4,10.268
PZ38,rnacomposer,5,18.417
PZ38,simrna,1,21.608
PZ38,simrna,2,18.473
PZ38,simrna,3,17.698
PZ38,simrna,4,22.894
PZ38,simrna,5,11.168
PZ38,southerna,1,20.778
PZ38,southerna,2,9.322
PZ38,southerna,3,19.285
PZ38,southerna,4,10.867
PZ38,southerna,5,7.718
PZ38,szachniuk,1,19.362
PZ38,szachniuk,2,16.658
PZ38,szachniuk,3,20.487
PZ38,szachniuk,4,15.985
PZ38,szachniuk,5,14.99
PZ38,xiao,1,8.355
PZ38,xiao,2,8.373
PZ38,xiao,3,8.481
PZ38,xiao,4,17.092
PZ38,xiao,5,17.499
PZ38,yangserver,1,10.1
PZ38,yangserver,2,9.101
PZ38,yangserver,3,14.836
PZ38,yangserver,4,5.157
PZ38,yangserver,5,16.647
PZ39,chen,10,18.367
PZ39,chen,1,91.43
PZ39,chen,2,69.931
PZ39,chen,3,55.455
PZ39,chen,4,28.812
PZ39,chen,5,18.223
PZ39,chen,6,19.131
PZ39,chen,7,18.221
PZ39,chen,8,18.508
PZ39,chen,9,21.873
PZ39,daseminfo,1,17.825
PZ39,daseminfo,2,18.352
PZ39,daseminfo,3,21.691
PZ39,daseminfo,4,18.96
PZ39,daseminfo,5,20.336
PZ39,dasswm,1,49.3
PZ39,dasswm,2,56.498
PZ39,dasswm,3,52.428
PZ39,dasswm,4,47.039
PZ39,dasswm,5,85.252
PZ39,dfold,1,12.766
PZ39,dfold,2,8.161
PZ39,dfold,3,12.158
PZ39,dfold,4,8.24
PZ39,dfold,5,6.281
PZ39,ding,1,30.781
PZ39,ding,2,22.762
PZ39,ding,3,20.826
PZ39,ding,4,55.96
PZ39,ding,5,18.844
PZ39,ding,6,22.143
PZ39,ding,7,44.091
PZ39,ding,8,34.549
PZ39,dokholyan,1,21.359
PZ39,dokholyan,2,46.765
PZ39,dokholyan,3,18.206
PZ39,dokholyan,4,6.812
PZ39,dokholyan,5,7.502
PZ39,genesilico1,1,21.693
PZ39,genesilico1,2,51.873
PZ39,genesilico1,3,17.891
PZ39,genesilico1,4,30.886
PZ39,genesilico1,5,21.672
PZ39,genesilico2,1,41.227
PZ39,genesilico2,2,66.035
PZ39,genesilico2,3,37.442
PZ39,genesilico2,4,60.259
PZ39,genesilico2,5,38.878
PZ39,genesilico3,1,59.174
PZ39,genesilico4,1,95.566
PZ39,perez,10,20.499
PZ39,perez,1,14.761
PZ39,perez,2,17.27
PZ39,perez,3,28.285
PZ39,perez,4,16.592
PZ39,perez,5,23.196
PZ39,perez,6,17.506
PZ39,perez,7,18.6
PZ39,perez,8,21.908
PZ39,perez,9,18.114
PZ39,rnacomposer,1,21.068
PZ39,rnacomposer,2,18.799
PZ39,rnacomposer,3,21.721
PZ39,rnacomposer,4,51.415
PZ39,rnacomposer,5,18.857
PZ39,simrna,1,21.464
PZ39,simrna,2,48.0
PZ39,simrna,3,82.871
PZ39,simrna,4,20.942
PZ39,simrna,5,22.0
PZ39,southerna,10,44.723
PZ39,southerna,1,21.336
PZ39,southerna,2,18.005
PZ39,southerna,3,18.195
PZ39,southerna,4,21.449
PZ39,southerna,5,68.581
PZ39,southerna,6,20.865
PZ39,southerna,7,22.755
PZ39,southerna,8,19.06
PZ39,southerna,9,20.559
PZ39,szachniuk,1,57.133
PZ39,szachniuk,2,27.352
PZ39,szachniuk,3,25.693
PZ39,szachniuk,4,18.831
PZ39,szachniuk,5,20.929
PZ39,xiao,1,18.033
PZ39,xiao,2,18.369
PZ39,xiao,3,17.664
PZ39,xiao,4,18.527
PZ39,xiao,5,18.33
PZ39,xiong,1,18.739
PZ39,xiong,2,18.945
PZ39,xiong,3,19.103
PZ39,xiong,4,27.373
PZ39,xiong,5,27.793
PZ39,yangserver,1,21.693
PZ39,yangserver,2,18.167
PZ39,yangserver,3,20.608
PZ39,yangserver,4,16.283
PZ39,yangserver,5,15.389
PZ39,zhou,1,19.214
PZ39,zhou,2,20.516
PZ39,zhou,3,18.72
PZ39,zhou,4,20.182
PZ39,zhou,5,20.291
PZ4,adamiak,1,99.989
PZ4,adamiak,2,100.0
PZ4,adamiak,3,100.0
PZ4,adamiak,4,91.271
PZ4,adamiak,5,100.0
PZ4,bujnicki,1,100.0
PZ4,bujnicki,2,100.0
PZ4,bujnicki,3,100.0
PZ4,bujnicki,4,100.0
PZ4,bujnicki,5,100.0
PZ4,chen,10,100.0
PZ4,chen,1,100.0
PZ4,chen,2,100.0
PZ4,chen,3,100.0
PZ4,chen,4,100.0
PZ4,chen,5,100.0
PZ4,chen,6,100.0
PZ4,chen,7,100.0
PZ4,chen,8,100.0
PZ4,chen,9,100.0
PZ4,das,1,100.0
PZ4,das,2,100.0
PZ4,das,3,100.0
PZ4,das,4,100.0
PZ4,das,5,100.0
PZ4,dokholyan,1,91.447
PZ4,dokholyan,2,91.447
PZ4,major,1,100.0
PZ4,mikolajczak,1,64.303
PZ4,santalucia,1,100.0
PZ5,adamiak,1,12.599
PZ5,bujnicki,1,8.901
PZ5,bujnicki,2,11.402
PZ5,bujnicki,3,11.87
PZ5,bujnicki,4,11.502
PZ5,bujnicki,5,10.113
PZ5,chen,1,14.158
PZ5,chen,2,13.944
PZ5,chen,3,13.091
PZ5,chen,4,13.756
PZ5,chen,5,14.024
PZ5,chen,6,13.381
PZ5,chen,7,13.67
PZ5,das,1,28.025
PZ5,das,2,33.283
PZ5,dokholyan,1,11.336
PZ5,dokholyan,2,10.723
PZ5,dokholyan,3,10.519
PZ5,dokholyan,4,10.723
PZ5,dokholyan,5,11.973
PZ5,dokholyan,6,9.185
PZ5,dokholyan,7,9.606
PZ5,dokholyan,8,10.53
PZ5,xiao,1,8.061
PZ5,xiao,2,7.921
PZ6,bujnicki,1,17.276
PZ6,bujnicki,2,14.796
PZ6,bujnicki,3,12.875
PZ6,bujnicki,4,14.066
PZ6,chen,1,20.398
PZ6,chen,2,24.701
PZ6,chen,3,19.273
PZ6,chen,4,23.836
PZ6,chen,5,22.953
PZ6,chen,6,16.758
PZ6,chen,7,15.173
PZ6,das,10,27.14
PZ6,das,1,33.452
PZ6,das,2,28.004
PZ6,das,3,24.765
PZ6,das,4,37.661
PZ6,das,5,26.038
PZ6,das,6,33.211
PZ6,das,7,24.747
PZ6,das,8,26.019
PZ6,das,9,29.003
PZ6,dokholyan,1,16.415
PZ6,dokholyan,2,15.537
PZ6,dokholyan,3,16.152
PZ6,dokholyan,4,14.053
PZ6,dokholyan,5,14.423
PZ6,dokholyan,6,11.199
PZ6,major,1,17.153
PZ6,major,2,16.67
PZ6,major,3,18.117
PZ6,major,4,18.039
PZ6,major,5,16.651
PZ6,major,6,16.993
PZ6,major,7,16.313
PZ7,adamiak,1,21.685
PZ7,adamiak,2,21.112
PZ7,adamiak,3,20.266
PZ7,adamiak,4,21.563
PZ7,adamiak,5,23.951
PZ7,bujnicki,1,17.104
PZ7,bujnicki,2,15.423
PZ7,bujnicki,3,25.829
PZ7,bujnicki,4,29.037
PZ7,bujnicki,5,29.037
PZ7,bujnicki,6,25.8
PZ7,bujnicki,7,26.328
PZ7,chen,10,23.973
PZ7,chen,1,19.539
PZ7,chen,2,23.49
PZ7,chen,3,23.112
PZ7,chen,4,24.932
PZ7,chen,5,24.027
PZ7,chen,6,23.209
PZ7,chen,7,21.969
PZ7,chen,8,24.366
PZ7,chen,9,23.936
PZ7,das,1,28.183
PZ7,das,2,27.257
PZ7,das,3,28.001
PZ7,das,4,25.75
PZ7,das,5,28.681
PZ7,das,6,28.058
PZ7,das,7,26.743
PZ7,das,8,24.565
PZ7,ding,10,20.295
PZ7,ding,1,20.089
PZ7,ding,2,19.472
PZ7,ding,3,18.416
PZ7,ding,4,19.488
PZ7,ding,5,19.905
PZ7,ding,6,21.867
PZ7,ding,7,19.211
PZ7,ding,8,20.899
PZ7,ding,9,21.401
PZ7,dokholyan,1,21.112
PZ7,dokholyan,2,16.182
PZ7,major,10,19.217
PZ7,major,1,19.225
PZ7,major,2,19.644
PZ7,major,3,19.046
PZ7,major,4,19.514
PZ7,major,5,19.443
PZ7,major,6,19.475
PZ7,major,7,19.443
PZ7,major,8,20.199
PZ7,major,9,19.663
PZ8,adamiak,1,15.414
PZ8,adamiak,2,16.057
PZ8,bujnicki,10,31.886
PZ8,bujnicki,1,36.996
PZ8,bujnicki,2,38.313
PZ8,bujnicki,3,36.155
PZ8,bujnicki,4,36.886
PZ8,bujnicki,5,37.305
PZ8,bujnicki,6,37.185
PZ8,bujnicki,7,67.014
PZ8,bujnicki,8,32.781
PZ8,bujnicki,9,55.515
PZ8,chen,10,22.549
PZ8,chen,1,22.967
PZ8,chen,2,21.355
PZ8,chen,3,27.156
PZ8,chen,4,21.068
PZ8,chen,5,23.97
PZ8,chen,6,21.69
PZ8,chen,7,18.911
PZ8,chen,8,18.276
PZ8,chen,9,21.759
PZ8,das,1,60.579
PZ8,das,2,40.663
PZ8,das,3,94.268
PZ8,das,4,39.662
PZ8,das,5,37.281
PZ8,das,6,39.66
PZ8,ding,10,32.539
PZ8,ding,1,31.198
PZ8,ding,2,31.776
PZ8,ding,3,27.928
PZ8,ding,4,26.156
PZ8,ding,5,32.434
PZ8,ding,6,30.23
PZ8,ding,7,25.895
PZ8,ding,8,27.258
PZ8,ding,9,25.09
PZ8,dokholyan,1,14.124
PZ8,dokholyan,2,14.172
PZ8,dokholyan,3,11.157
PZ8,dokholyan,4,6.585
PZ9,bujnicki,3,36.888
PZ9,bujnicki,4,36.888
PZ9,bujnicki,5,36.888
PZ9,chen,1,39.925
PZ9,chen,2,39.097
PZ9,chen,3,38.617
PZ9,chen,4,38.666
PZ9,chen,5,38.465
PZ9,chen,6,37.933
PZ9,chen,7,37.195
PZ9,chen,8,40.609
PZ9,das,1,37.138
PZ9,das,2,36.992
PZ9,das,3,32.142
PZ9,das,4,35.914
PZ9,das,5,27.434
PZ9,das,6,31.944
PZ9,das,7,30.473
PZ9,das,8,33.67
PZ9,das,9,30.989
PZ9,ding,10,19.262
PZ9,ding,1,24.524
PZ9,ding,2,21.124
PZ9,ding,3,21.713
PZ9,ding,4,21.813
PZ9,ding,5,31.792
PZ9,ding,6,26.454
PZ9,ding,7,26.438
PZ9,ding,8,22.079
PZ9,ding,9,20.557
PZ9,dokholyan,1,11.259
PZ9,dokholyan,2,10.272
PZ9,dokholyan,3,11.539
PZ9,dokholyan,4,10.869
