Target,Type,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id,outlier
CR1156,Viral element,ts131,5,3.314,0.042,CR1156_TS131_5_solution_CR1156_TS131_5_refined_C1'-gGSP.csv,CR1156_TS131_5_solution.pdb,CR1156_TS131_5_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts177,1,8.836,0.006,CR1156_TS177_1_solution_CR1156_TS177_1_refined_C1'-gGSP.csv,CR1156_TS177_1_solution.pdb,CR1156_TS177_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts229,1,31.214,0.43,CR1156_TS229_1_solution_CR1156_TS229_1_refined_C1'-gGSP.csv,CR1156_TS229_1_solution.pdb,CR1156_TS229_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts235,1,28.922,0.04,CR1156_TS235_1_solution_CR1156_TS235_1_refined_C1'-gGSP.csv,CR1156_TS235_1_solution.pdb,CR1156_TS235_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts235,2,29.65,0.048,CR1156_TS235_2_solution_CR1156_TS235_2_refined_C1'-gGSP.csv,CR1156_TS235_2_solution.pdb,CR1156_TS235_2_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts235,3,28.896,0.021,CR1156_TS235_3_solution_CR1156_TS235_3_refined_C1'-gGSP.csv,CR1156_TS235_3_solution.pdb,CR1156_TS235_3_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts235,4,27.858,0.052,CR1156_TS235_4_solution_CR1156_TS235_4_refined_C1'-gGSP.csv,CR1156_TS235_4_solution.pdb,CR1156_TS235_4_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts235,5,26.976,0.026,CR1156_TS235_5_solution_CR1156_TS235_5_refined_C1'-gGSP.csv,CR1156_TS235_5_solution.pdb,CR1156_TS235_5_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts238,1,27.583,0.003,CR1156_TS238_1_solution_CR1156_TS238_1_refined_C1'-gGSP.csv,CR1156_TS238_1_solution.pdb,CR1156_TS238_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts238,2,26.818,0.0,CR1156_TS238_2_solution_CR1156_TS238_2_refined_C1'-gGSP.csv,CR1156_TS238_2_solution.pdb,CR1156_TS238_2_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts238,3,27.77,0.012,CR1156_TS238_3_solution_CR1156_TS238_3_refined_C1'-gGSP.csv,CR1156_TS238_3_solution.pdb,CR1156_TS238_3_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts238,4,27.923,0.004,CR1156_TS238_4_solution_CR1156_TS238_4_refined_C1'-gGSP.csv,CR1156_TS238_4_solution.pdb,CR1156_TS238_4_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts238,5,27.292,0.0,CR1156_TS238_5_solution_CR1156_TS238_5_refined_C1'-gGSP.csv,CR1156_TS238_5_solution.pdb,CR1156_TS238_5_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts239,1,31.214,0.43,CR1156_TS239_1_solution_CR1156_TS239_1_refined_C1'-gGSP.csv,CR1156_TS239_1_solution.pdb,CR1156_TS239_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts416,3,33.577,0.35,CR1156_TS416_3_solution_CR1156_TS416_3_refined_C1'-gGSP.csv,CR1156_TS416_3_solution.pdb,CR1156_TS416_3_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts416,4,31.773,0.441,CR1156_TS416_4_solution_CR1156_TS416_4_refined_C1'-gGSP.csv,CR1156_TS416_4_solution.pdb,CR1156_TS416_4_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts416,5,26.888,0.074,CR1156_TS416_5_solution_CR1156_TS416_5_refined_C1'-gGSP.csv,CR1156_TS416_5_solution.pdb,CR1156_TS416_5_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts439,4,31.214,0.43,CR1156_TS439_4_solution_CR1156_TS439_4_refined_C1'-gGSP.csv,CR1156_TS439_4_solution.pdb,CR1156_TS439_4_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts439,5,27.553,0.334,CR1156_TS439_5_solution_CR1156_TS439_5_refined_C1'-gGSP.csv,CR1156_TS439_5_solution.pdb,CR1156_TS439_5_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts470,1,34.648,0.045,CR1156_TS470_1_solution_CR1156_TS470_1_refined_C1'-gGSP.csv,CR1156_TS470_1_solution.pdb,CR1156_TS470_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts470,2,34.89,0.043,CR1156_TS470_2_solution_CR1156_TS470_2_refined_C1'-gGSP.csv,CR1156_TS470_2_solution.pdb,CR1156_TS470_2_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts470,3,35.508,0.038,CR1156_TS470_3_solution_CR1156_TS470_3_refined_C1'-gGSP.csv,CR1156_TS470_3_solution.pdb,CR1156_TS470_3_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts470,4,34.076,0.016,CR1156_TS470_4_solution_CR1156_TS470_4_refined_C1'-gGSP.csv,CR1156_TS470_4_solution.pdb,CR1156_TS470_4_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts470,5,35.838,0.04,CR1156_TS470_5_solution_CR1156_TS470_5_refined_C1'-gGSP.csv,CR1156_TS470_5_solution.pdb,CR1156_TS470_5_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts489,1,34.648,0.045,CR1156_TS489_1_solution_CR1156_TS489_1_refined_C1'-gGSP.csv,CR1156_TS489_1_solution.pdb,CR1156_TS489_1_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts489,2,34.89,0.043,CR1156_TS489_2_solution_CR1156_TS489_2_refined_C1'-gGSP.csv,CR1156_TS489_2_solution.pdb,CR1156_TS489_2_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts489,3,35.508,0.038,CR1156_TS489_3_solution_CR1156_TS489_3_refined_C1'-gGSP.csv,CR1156_TS489_3_solution.pdb,CR1156_TS489_3_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts489,4,34.076,0.016,CR1156_TS489_4_solution_CR1156_TS489_4_refined_C1'-gGSP.csv,CR1156_TS489_4_solution.pdb,CR1156_TS489_4_refined.pdb,refined_pair,CR1156,True
CR1156,Viral element,ts489,5,35.838,0.04,CR1156_TS489_5_solution_CR1156_TS489_5_refined_C1'-gGSP.csv,CR1156_TS489_5_solution.pdb,CR1156_TS489_5_refined.pdb,refined_pair,CR1156,True
CR1189,RNA-binding protein,ts097,1,23.443,0.405,CR1189_TS097_1_solution_CR1189_TS097_1_refined_C1'-gGSP.csv,CR1189_TS097_1_solution.pdb,CR1189_TS097_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts097,2,19.945,0.383,CR1189_TS097_2_solution_CR1189_TS097_2_refined_C1'-gGSP.csv,CR1189_TS097_2_solution.pdb,CR1189_TS097_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts147,1,19.826,0.403,CR1189_TS147_1_solution_CR1189_TS147_1_refined_C1'-gGSP.csv,CR1189_TS147_1_solution.pdb,CR1189_TS147_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts147,5,25.827,0.457,CR1189_TS147_5_solution_CR1189_TS147_5_refined_C1'-gGSP.csv,CR1189_TS147_5_solution.pdb,CR1189_TS147_5_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts177,1,14.853,0.038,CR1189_TS177_1_solution_CR1189_TS177_1_refined_C1'-gGSP.csv,CR1189_TS177_1_solution.pdb,CR1189_TS177_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts177,2,12.276,0.01,CR1189_TS177_2_solution_CR1189_TS177_2_refined_C1'-gGSP.csv,CR1189_TS177_2_solution.pdb,CR1189_TS177_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts177,3,15.488,0.018,CR1189_TS177_3_solution_CR1189_TS177_3_refined_C1'-gGSP.csv,CR1189_TS177_3_solution.pdb,CR1189_TS177_3_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts229,4,30.027,0.477,CR1189_TS229_4_solution_CR1189_TS229_4_refined_C1'-gGSP.csv,CR1189_TS229_4_solution.pdb,CR1189_TS229_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts235,1,22.32,0.026,CR1189_TS235_1_solution_CR1189_TS235_1_refined_C1'-gGSP.csv,CR1189_TS235_1_solution.pdb,CR1189_TS235_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts235,2,20.654,0.02,CR1189_TS235_2_solution_CR1189_TS235_2_refined_C1'-gGSP.csv,CR1189_TS235_2_solution.pdb,CR1189_TS235_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts235,3,28.691,0.062,CR1189_TS235_3_solution_CR1189_TS235_3_refined_C1'-gGSP.csv,CR1189_TS235_3_solution.pdb,CR1189_TS235_3_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts235,4,21.405,0.059,CR1189_TS235_4_solution_CR1189_TS235_4_refined_C1'-gGSP.csv,CR1189_TS235_4_solution.pdb,CR1189_TS235_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts235,5,23.033,0.036,CR1189_TS235_5_solution_CR1189_TS235_5_refined_C1'-gGSP.csv,CR1189_TS235_5_solution.pdb,CR1189_TS235_5_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts238,1,25.907,0.053,CR1189_TS238_1_solution_CR1189_TS238_1_refined_C1'-gGSP.csv,CR1189_TS238_1_solution.pdb,CR1189_TS238_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts238,2,21.978,0.0,CR1189_TS238_2_solution_CR1189_TS238_2_refined_C1'-gGSP.csv,CR1189_TS238_2_solution.pdb,CR1189_TS238_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts239,4,30.027,0.477,CR1189_TS239_4_solution_CR1189_TS239_4_refined_C1'-gGSP.csv,CR1189_TS239_4_solution.pdb,CR1189_TS239_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts248,1,6.915,0.0,CR1189_TS248_1_solution_CR1189_TS248_1_refined_C1'-gGSP.csv,CR1189_TS248_1_solution.pdb,CR1189_TS248_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts248,2,6.868,0.0,CR1189_TS248_2_solution_CR1189_TS248_2_refined_C1'-gGSP.csv,CR1189_TS248_2_solution.pdb,CR1189_TS248_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts248,3,6.912,0.0,CR1189_TS248_3_solution_CR1189_TS248_3_refined_C1'-gGSP.csv,CR1189_TS248_3_solution.pdb,CR1189_TS248_3_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts248,4,6.976,0.0,CR1189_TS248_4_solution_CR1189_TS248_4_refined_C1'-gGSP.csv,CR1189_TS248_4_solution.pdb,CR1189_TS248_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts248,5,6.932,0.0,CR1189_TS248_5_solution_CR1189_TS248_5_refined_C1'-gGSP.csv,CR1189_TS248_5_solution.pdb,CR1189_TS248_5_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts257,4,27.032,0.472,CR1189_TS257_4_solution_CR1189_TS257_4_refined_C1'-gGSP.csv,CR1189_TS257_4_solution.pdb,CR1189_TS257_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts434,1,18.455,0.391,CR1189_TS434_1_solution_CR1189_TS434_1_refined_C1'-gGSP.csv,CR1189_TS434_1_solution.pdb,CR1189_TS434_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts434,2,22.122,0.398,CR1189_TS434_2_solution_CR1189_TS434_2_refined_C1'-gGSP.csv,CR1189_TS434_2_solution.pdb,CR1189_TS434_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts439,1,15.333,0.15,CR1189_TS439_1_solution_CR1189_TS439_1_refined_C1'-gGSP.csv,CR1189_TS439_1_solution.pdb,CR1189_TS439_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts439,2,17.418,0.239,CR1189_TS439_2_solution_CR1189_TS439_2_refined_C1'-gGSP.csv,CR1189_TS439_2_solution.pdb,CR1189_TS439_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts439,4,30.027,0.477,CR1189_TS439_4_solution_CR1189_TS439_4_refined_C1'-gGSP.csv,CR1189_TS439_4_solution.pdb,CR1189_TS439_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts470,1,30.149,0.011,CR1189_TS470_1_solution_CR1189_TS470_1_refined_C1'-gGSP.csv,CR1189_TS470_1_solution.pdb,CR1189_TS470_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts470,2,28.82,0.005,CR1189_TS470_2_solution_CR1189_TS470_2_refined_C1'-gGSP.csv,CR1189_TS470_2_solution.pdb,CR1189_TS470_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts470,3,28.794,0.032,CR1189_TS470_3_solution_CR1189_TS470_3_refined_C1'-gGSP.csv,CR1189_TS470_3_solution.pdb,CR1189_TS470_3_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts470,4,29.303,0.021,CR1189_TS470_4_solution_CR1189_TS470_4_refined_C1'-gGSP.csv,CR1189_TS470_4_solution.pdb,CR1189_TS470_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts470,5,29.236,0.01,CR1189_TS470_5_solution_CR1189_TS470_5_refined_C1'-gGSP.csv,CR1189_TS470_5_solution.pdb,CR1189_TS470_5_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts489,1,30.149,0.011,CR1189_TS489_1_solution_CR1189_TS489_1_refined_C1'-gGSP.csv,CR1189_TS489_1_solution.pdb,CR1189_TS489_1_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts489,2,28.82,0.005,CR1189_TS489_2_solution_CR1189_TS489_2_refined_C1'-gGSP.csv,CR1189_TS489_2_solution.pdb,CR1189_TS489_2_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts489,3,28.794,0.032,CR1189_TS489_3_solution_CR1189_TS489_3_refined_C1'-gGSP.csv,CR1189_TS489_3_solution.pdb,CR1189_TS489_3_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts489,4,29.303,0.021,CR1189_TS489_4_solution_CR1189_TS489_4_refined_C1'-gGSP.csv,CR1189_TS489_4_solution.pdb,CR1189_TS489_4_refined.pdb,refined_pair,CR1189,True
CR1189,RNA-binding protein,ts489,5,29.236,0.01,CR1189_TS489_5_solution_CR1189_TS489_5_refined_C1'-gGSP.csv,CR1189_TS489_5_solution.pdb,CR1189_TS489_5_refined.pdb,refined_pair,CR1189,True
CR1190,RNA-binding protein,ts035,4,22.411,0.476,CR1190_TS035_4_solution_CR1190_TS035_4_refined_C1'-gGSP.csv,CR1190_TS035_4_solution.pdb,CR1190_TS035_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts076,1,24.472,0.545,CR1190_TS076_1_solution_CR1190_TS076_1_refined_C1'-gGSP.csv,CR1190_TS076_1_solution.pdb,CR1190_TS076_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts097,1,16.977,0.376,CR1190_TS097_1_solution_CR1190_TS097_1_refined_C1'-gGSP.csv,CR1190_TS097_1_solution.pdb,CR1190_TS097_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts147,1,23.544,0.469,CR1190_TS147_1_solution_CR1190_TS147_1_refined_C1'-gGSP.csv,CR1190_TS147_1_solution.pdb,CR1190_TS147_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts147,5,27.546,0.486,CR1190_TS147_5_solution_CR1190_TS147_5_refined_C1'-gGSP.csv,CR1190_TS147_5_solution.pdb,CR1190_TS147_5_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts177,1,15.08,0.04,CR1190_TS177_1_solution_CR1190_TS177_1_refined_C1'-gGSP.csv,CR1190_TS177_1_solution.pdb,CR1190_TS177_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts177,2,12.909,0.01,CR1190_TS177_2_solution_CR1190_TS177_2_refined_C1'-gGSP.csv,CR1190_TS177_2_solution.pdb,CR1190_TS177_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts177,3,16.721,0.019,CR1190_TS177_3_solution_CR1190_TS177_3_refined_C1'-gGSP.csv,CR1190_TS177_3_solution.pdb,CR1190_TS177_3_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts227,1,23.406,0.45,CR1190_TS227_1_solution_CR1190_TS227_1_refined_C1'-gGSP.csv,CR1190_TS227_1_solution.pdb,CR1190_TS227_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts227,3,27.736,0.516,CR1190_TS227_3_solution_CR1190_TS227_3_refined_C1'-gGSP.csv,CR1190_TS227_3_solution.pdb,CR1190_TS227_3_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts229,4,33.696,0.524,CR1190_TS229_4_solution_CR1190_TS229_4_refined_C1'-gGSP.csv,CR1190_TS229_4_solution.pdb,CR1190_TS229_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts235,1,27.917,0.051,CR1190_TS235_1_solution_CR1190_TS235_1_refined_C1'-gGSP.csv,CR1190_TS235_1_solution.pdb,CR1190_TS235_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts235,2,27.349,0.03,CR1190_TS235_2_solution_CR1190_TS235_2_refined_C1'-gGSP.csv,CR1190_TS235_2_solution.pdb,CR1190_TS235_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts235,3,24.746,0.041,CR1190_TS235_3_solution_CR1190_TS235_3_refined_C1'-gGSP.csv,CR1190_TS235_3_solution.pdb,CR1190_TS235_3_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts235,4,28.479,0.054,CR1190_TS235_4_solution_CR1190_TS235_4_refined_C1'-gGSP.csv,CR1190_TS235_4_solution.pdb,CR1190_TS235_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts235,5,24.978,0.043,CR1190_TS235_5_solution_CR1190_TS235_5_refined_C1'-gGSP.csv,CR1190_TS235_5_solution.pdb,CR1190_TS235_5_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts238,2,26.972,0.06,CR1190_TS238_2_solution_CR1190_TS238_2_refined_C1'-gGSP.csv,CR1190_TS238_2_solution.pdb,CR1190_TS238_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts239,4,33.696,0.524,CR1190_TS239_4_solution_CR1190_TS239_4_refined_C1'-gGSP.csv,CR1190_TS239_4_solution.pdb,CR1190_TS239_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts245,1,10.259,0.403,CR1190_TS245_1_solution_CR1190_TS245_1_refined_C1'-gGSP.csv,CR1190_TS245_1_solution.pdb,CR1190_TS245_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts245,5,8.589,0.394,CR1190_TS245_5_solution_CR1190_TS245_5_refined_C1'-gGSP.csv,CR1190_TS245_5_solution.pdb,CR1190_TS245_5_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts248,1,6.958,0.0,CR1190_TS248_1_solution_CR1190_TS248_1_refined_C1'-gGSP.csv,CR1190_TS248_1_solution.pdb,CR1190_TS248_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts248,2,6.964,0.0,CR1190_TS248_2_solution_CR1190_TS248_2_refined_C1'-gGSP.csv,CR1190_TS248_2_solution.pdb,CR1190_TS248_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts248,3,6.951,0.0,CR1190_TS248_3_solution_CR1190_TS248_3_refined_C1'-gGSP.csv,CR1190_TS248_3_solution.pdb,CR1190_TS248_3_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts248,4,7.129,0.0,CR1190_TS248_4_solution_CR1190_TS248_4_refined_C1'-gGSP.csv,CR1190_TS248_4_solution.pdb,CR1190_TS248_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts248,5,6.907,0.0,CR1190_TS248_5_solution_CR1190_TS248_5_refined_C1'-gGSP.csv,CR1190_TS248_5_solution.pdb,CR1190_TS248_5_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts257,2,26.946,0.489,CR1190_TS257_2_solution_CR1190_TS257_2_refined_C1'-gGSP.csv,CR1190_TS257_2_solution.pdb,CR1190_TS257_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts257,5,29.457,0.49,CR1190_TS257_5_solution_CR1190_TS257_5_refined_C1'-gGSP.csv,CR1190_TS257_5_solution.pdb,CR1190_TS257_5_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts385,1,10.259,0.403,CR1190_TS385_1_solution_CR1190_TS385_1_refined_C1'-gGSP.csv,CR1190_TS385_1_solution.pdb,CR1190_TS385_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts434,2,24.15,0.449,CR1190_TS434_2_solution_CR1190_TS434_2_refined_C1'-gGSP.csv,CR1190_TS434_2_solution.pdb,CR1190_TS434_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts439,4,33.696,0.524,CR1190_TS439_4_solution_CR1190_TS439_4_refined_C1'-gGSP.csv,CR1190_TS439_4_solution.pdb,CR1190_TS439_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts470,1,32.902,0.014,CR1190_TS470_1_solution_CR1190_TS470_1_refined_C1'-gGSP.csv,CR1190_TS470_1_solution.pdb,CR1190_TS470_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts470,2,32.05,0.014,CR1190_TS470_2_solution_CR1190_TS470_2_refined_C1'-gGSP.csv,CR1190_TS470_2_solution.pdb,CR1190_TS470_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts470,3,30.299,0.012,CR1190_TS470_3_solution_CR1190_TS470_3_refined_C1'-gGSP.csv,CR1190_TS470_3_solution.pdb,CR1190_TS470_3_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts470,4,29.272,0.011,CR1190_TS470_4_solution_CR1190_TS470_4_refined_C1'-gGSP.csv,CR1190_TS470_4_solution.pdb,CR1190_TS470_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts470,5,31.571,0.004,CR1190_TS470_5_solution_CR1190_TS470_5_refined_C1'-gGSP.csv,CR1190_TS470_5_solution.pdb,CR1190_TS470_5_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts489,1,32.902,0.014,CR1190_TS489_1_solution_CR1190_TS489_1_refined_C1'-gGSP.csv,CR1190_TS489_1_solution.pdb,CR1190_TS489_1_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts489,2,32.05,0.014,CR1190_TS489_2_solution_CR1190_TS489_2_refined_C1'-gGSP.csv,CR1190_TS489_2_solution.pdb,CR1190_TS489_2_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts489,3,30.299,0.012,CR1190_TS489_3_solution_CR1190_TS489_3_refined_C1'-gGSP.csv,CR1190_TS489_3_solution.pdb,CR1190_TS489_3_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts489,4,29.272,0.011,CR1190_TS489_4_solution_CR1190_TS489_4_refined_C1'-gGSP.csv,CR1190_TS489_4_solution.pdb,CR1190_TS489_4_refined.pdb,refined_pair,CR1190,True
CR1190,RNA-binding protein,ts489,5,31.571,0.004,CR1190_TS489_5_solution_CR1190_TS489_5_refined_C1'-gGSP.csv,CR1190_TS489_5_solution.pdb,CR1190_TS489_5_refined.pdb,refined_pair,CR1190,True
PZ1,Regulatory element,bujnicki,3,84.368,0.129,1_solution_0_1_bujnicki_3_C1'-gGSP.csv,1_solution_0.pdb,1_bujnicki_3.pdb,fallback_pair,PZ1,True
PZ1,Regulatory element,bujnicki,4,89.503,0.252,1_solution_0_1_bujnicki_4_C1'-gGSP.csv,1_solution_0.pdb,1_bujnicki_4.pdb,fallback_pair,PZ1,True
PZ1,Regulatory element,bujnicki,5,70.332,0.215,1_solution_0_1_bujnicki_5_C1'-gGSP.csv,1_solution_0.pdb,1_bujnicki_5.pdb,fallback_pair,PZ1,True
PZ1,Regulatory element,das,1,99.606,0.77,1_solution_0_1_das_1_C1'-gGSP.csv,1_solution_0.pdb,1_das_1.pdb,fallback_pair,PZ1,True
PZ1,Regulatory element,das,2,99.786,0.759,1_solution_0_1_das_2_C1'-gGSP.csv,1_solution_0.pdb,1_das_2.pdb,fallback_pair,PZ1,True
PZ1,Regulatory element,das,4,99.598,0.745,1_solution_0_1_das_4_C1'-gGSP.csv,1_solution_0.pdb,1_das_4.pdb,fallback_pair,PZ1,True
PZ10,Riboswitch,bujnicki,10,71.728,0.647,10_Bujnicki_10_solution_10_Bujnicki_10_refined_C1'-gGSP.csv,10_Bujnicki_10_solution.pdb,10_Bujnicki_10_refined.pdb,refined_pair,PZ10,True
PZ10,Riboswitch,bujnicki,4,58.018,0.605,10_Bujnicki_4_solution_10_Bujnicki_4_refined_C1'-gGSP.csv,10_Bujnicki_4_solution.pdb,10_Bujnicki_4_refined.pdb,refined_pair,PZ10,True
PZ10,Riboswitch,bujnicki,6,72.813,0.638,10_Bujnicki_6_solution_10_Bujnicki_6_refined_C1'-gGSP.csv,10_Bujnicki_6_solution.pdb,10_Bujnicki_6_refined.pdb,refined_pair,PZ10,True
PZ10,Riboswitch,das,2,58.399,0.649,10_Das_2_solution_10_Das_2_refined_C1'-gGSP.csv,10_Das_2_solution.pdb,10_Das_2_refined.pdb,refined_pair,PZ10,True
PZ10,Riboswitch,dokholyan,6,18.495,0.425,10_Dokholyan_6_solution_10_Dokholyan_6_refined_C1'-gGSP.csv,10_Dokholyan_6_solution.pdb,10_Dokholyan_6_refined.pdb,refined_pair,PZ10,True
PZ10,Riboswitch,dokholyan,7,19.935,0.387,10_Dokholyan_7_solution_10_Dokholyan_7_refined_C1'-gGSP.csv,10_Dokholyan_7_solution.pdb,10_Dokholyan_7_refined.pdb,refined_pair,PZ10,True
PZ10,Riboswitch,dokholyan,9,20.274,0.426,10_Dokholyan_9_solution_10_Dokholyan_9_refined_C1'-gGSP.csv,10_Dokholyan_9_solution.pdb,10_Dokholyan_9_refined.pdb,refined_pair,PZ10,True
PZ10tBox,Riboswitch,bujnicki,8,4.486,0.074,PZ10tBox_Bujnicki_8_solution_PZ10tBox_Bujnicki_8_refined_C1'-gGSP.csv,PZ10tBox_Bujnicki_8_solution.pdb,PZ10tBox_Bujnicki_8_refined.pdb,refined_pair,PZ10tBox,True
PZ10tBox,Riboswitch,chen,1,4.337,0.067,PZ10tBox_Chen_1_solution_PZ10tBox_Chen_1_refined_C1'-gGSP.csv,PZ10tBox_Chen_1_solution.pdb,PZ10tBox_Chen_1_refined.pdb,refined_pair,PZ10tBox,True
