Target,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id
CR1128,ts076,3,32.564,0.718,CR1128_TS076_3_solution_CR1128_TS076_3_refined_C1'-gGSP.csv,CR1128_TS076_3_solution.pdb,CR1128_TS076_3_refined.pdb,refined_pair,CR1128
CR1128,ts076,4,35.029,0.697,CR1128_TS076_4_solution_CR1128_TS076_4_refined_C1'-gGSP.csv,CR1128_TS076_4_solution.pdb,CR1128_TS076_4_refined.pdb,refined_pair,CR1128
CR1128,ts076,5,35.59,0.733,CR1128_TS076_5_solution_CR1128_TS076_5_refined_C1'-gGSP.csv,CR1128_TS076_5_solution.pdb,CR1128_TS076_5_refined.pdb,refined_pair,CR1128
CR1128,ts081,1,53.838,0.795,CR1128_TS081_1_solution_CR1128_TS081_1_refined_C1'-gGSP.csv,CR1128_TS081_1_solution.pdb,CR1128_TS081_1_refined.pdb,refined_pair,CR1128
CR1128,ts081,2,53.186,0.787,CR1128_TS081_2_solution_CR1128_TS081_2_refined_C1'-gGSP.csv,CR1128_TS081_2_solution.pdb,CR1128_TS081_2_refined.pdb,refined_pair,CR1128
CR1128,ts081,3,54.614,0.781,CR1128_TS081_3_solution_CR1128_TS081_3_refined_C1'-gGSP.csv,CR1128_TS081_3_solution.pdb,CR1128_TS081_3_refined.pdb,refined_pair,CR1128
CR1128,ts081,4,52.612,0.777,CR1128_TS081_4_solution_CR1128_TS081_4_refined_C1'-gGSP.csv,CR1128_TS081_4_solution.pdb,CR1128_TS081_4_refined.pdb,refined_pair,CR1128
CR1128,ts081,5,56.128,0.763,CR1128_TS081_5_solution_CR1128_TS081_5_refined_C1'-gGSP.csv,CR1128_TS081_5_solution.pdb,CR1128_TS081_5_refined.pdb,refined_pair,CR1128
CR1128,ts097,1,20.621,0.353,CR1128_TS097_1_solution_CR1128_TS097_1_refined_C1'-gGSP.csv,CR1128_TS097_1_solution.pdb,CR1128_TS097_1_refined.pdb,refined_pair,CR1128
CR1128,ts110,1,34.706,0.661,CR1128_TS110_1_solution_CR1128_TS110_1_refined_C1'-gGSP.csv,CR1128_TS110_1_solution.pdb,CR1128_TS110_1_refined.pdb,refined_pair,CR1128
CR1128,ts110,2,34.641,0.458,CR1128_TS110_2_solution_CR1128_TS110_2_refined_C1'-gGSP.csv,CR1128_TS110_2_solution.pdb,CR1128_TS110_2_refined.pdb,refined_pair,CR1128
CR1128,ts119,1,31.564,0.695,CR1128_TS119_1_solution_CR1128_TS119_1_refined_C1'-gGSP.csv,CR1128_TS119_1_solution.pdb,CR1128_TS119_1_refined.pdb,refined_pair,CR1128
CR1128,ts119,2,37.479,0.706,CR1128_TS119_2_solution_CR1128_TS119_2_refined_C1'-gGSP.csv,CR1128_TS119_2_solution.pdb,CR1128_TS119_2_refined.pdb,refined_pair,CR1128
CR1128,ts119,3,34.289,0.707,CR1128_TS119_3_solution_CR1128_TS119_3_refined_C1'-gGSP.csv,CR1128_TS119_3_solution.pdb,CR1128_TS119_3_refined.pdb,refined_pair,CR1128
CR1128,ts119,4,28.041,0.633,CR1128_TS119_4_solution_CR1128_TS119_4_refined_C1'-gGSP.csv,CR1128_TS119_4_solution.pdb,CR1128_TS119_4_refined.pdb,refined_pair,CR1128
CR1128,ts119,5,30.395,0.612,CR1128_TS119_5_solution_CR1128_TS119_5_refined_C1'-gGSP.csv,CR1128_TS119_5_solution.pdb,CR1128_TS119_5_refined.pdb,refined_pair,CR1128
CR1128,ts125,1,39.914,0.687,CR1128_TS125_1_solution_CR1128_TS125_1_refined_C1'-gGSP.csv,CR1128_TS125_1_solution.pdb,CR1128_TS125_1_refined.pdb,refined_pair,CR1128
CR1128,ts125,2,49.665,0.751,CR1128_TS125_2_solution_CR1128_TS125_2_refined_C1'-gGSP.csv,CR1128_TS125_2_solution.pdb,CR1128_TS125_2_refined.pdb,refined_pair,CR1128
CR1128,ts125,3,51.724,0.075,CR1128_TS125_3_solution_CR1128_TS125_3_refined_C1'-gGSP.csv,CR1128_TS125_3_solution.pdb,CR1128_TS125_3_refined.pdb,refined_pair,CR1128
CR1128,ts125,4,32.315,0.062,CR1128_TS125_4_solution_CR1128_TS125_4_refined_C1'-gGSP.csv,CR1128_TS125_4_solution.pdb,CR1128_TS125_4_refined.pdb,refined_pair,CR1128
CR1128,ts125,5,30.263,0.669,CR1128_TS125_5_solution_CR1128_TS125_5_refined_C1'-gGSP.csv,CR1128_TS125_5_solution.pdb,CR1128_TS125_5_refined.pdb,refined_pair,CR1128
CR1128,ts128,1,34.352,0.047,CR1128_TS128_1_solution_CR1128_TS128_1_refined_C1'-gGSP.csv,CR1128_TS128_1_solution.pdb,CR1128_TS128_1_refined.pdb,refined_pair,CR1128
CR1128,ts128,2,36.777,0.077,CR1128_TS128_2_solution_CR1128_TS128_2_refined_C1'-gGSP.csv,CR1128_TS128_2_solution.pdb,CR1128_TS128_2_refined.pdb,refined_pair,CR1128
CR1128,ts128,3,32.546,0.046,CR1128_TS128_3_solution_CR1128_TS128_3_refined_C1'-gGSP.csv,CR1128_TS128_3_solution.pdb,CR1128_TS128_3_refined.pdb,refined_pair,CR1128
CR1128,ts128,4,32.42,0.055,CR1128_TS128_4_solution_CR1128_TS128_4_refined_C1'-gGSP.csv,CR1128_TS128_4_solution.pdb,CR1128_TS128_4_refined.pdb,refined_pair,CR1128
CR1128,ts128,5,32.815,0.038,CR1128_TS128_5_solution_CR1128_TS128_5_refined_C1'-gGSP.csv,CR1128_TS128_5_solution.pdb,CR1128_TS128_5_refined.pdb,refined_pair,CR1128
CR1128,ts131,1,3.489,0.08,CR1128_TS131_1_solution_CR1128_TS131_1_refined_C1'-gGSP.csv,CR1128_TS131_1_solution.pdb,CR1128_TS131_1_refined.pdb,refined_pair,CR1128
CR1128,ts131,2,3.369,0.091,CR1128_TS131_2_solution_CR1128_TS131_2_refined_C1'-gGSP.csv,CR1128_TS131_2_solution.pdb,CR1128_TS131_2_refined.pdb,refined_pair,CR1128
CR1128,ts131,3,3.319,0.116,CR1128_TS131_3_solution_CR1128_TS131_3_refined_C1'-gGSP.csv,CR1128_TS131_3_solution.pdb,CR1128_TS131_3_refined.pdb,refined_pair,CR1128
CR1128,ts131,4,4.573,0.096,CR1128_TS131_4_solution_CR1128_TS131_4_refined_C1'-gGSP.csv,CR1128_TS131_4_solution.pdb,CR1128_TS131_4_refined.pdb,refined_pair,CR1128
CR1128,ts131,5,3.302,0.088,CR1128_TS131_5_solution_CR1128_TS131_5_refined_C1'-gGSP.csv,CR1128_TS131_5_solution.pdb,CR1128_TS131_5_refined.pdb,refined_pair,CR1128
CR1128,ts147,1,50.527,0.715,CR1128_TS147_1_solution_CR1128_TS147_1_refined_C1'-gGSP.csv,CR1128_TS147_1_solution.pdb,CR1128_TS147_1_refined.pdb,refined_pair,CR1128
CR1128,ts147,2,43.297,0.709,CR1128_TS147_2_solution_CR1128_TS147_2_refined_C1'-gGSP.csv,CR1128_TS147_2_solution.pdb,CR1128_TS147_2_refined.pdb,refined_pair,CR1128
CR1128,ts147,3,45.454,0.702,CR1128_TS147_3_solution_CR1128_TS147_3_refined_C1'-gGSP.csv,CR1128_TS147_3_solution.pdb,CR1128_TS147_3_refined.pdb,refined_pair,CR1128
CR1128,ts147,4,48.7,0.722,CR1128_TS147_4_solution_CR1128_TS147_4_refined_C1'-gGSP.csv,CR1128_TS147_4_solution.pdb,CR1128_TS147_4_refined.pdb,refined_pair,CR1128
CR1128,ts147,5,47.461,0.705,CR1128_TS147_5_solution_CR1128_TS147_5_refined_C1'-gGSP.csv,CR1128_TS147_5_solution.pdb,CR1128_TS147_5_refined.pdb,refined_pair,CR1128
CR1128,ts163,1,22.569,0.036,CR1128_TS163_1_solution_CR1128_TS163_1_refined_C1'-gGSP.csv,CR1128_TS163_1_solution.pdb,CR1128_TS163_1_refined.pdb,refined_pair,CR1128
CR1128,ts177,1,6.617,0.009,CR1128_TS177_1_solution_CR1128_TS177_1_refined_C1'-gGSP.csv,CR1128_TS177_1_solution.pdb,CR1128_TS177_1_refined.pdb,refined_pair,CR1128
CR1128,ts185,1,39.669,0.689,CR1128_TS185_1_solution_CR1128_TS185_1_refined_C1'-gGSP.csv,CR1128_TS185_1_solution.pdb,CR1128_TS185_1_refined.pdb,refined_pair,CR1128
CR1128,ts185,2,39.605,0.691,CR1128_TS185_2_solution_CR1128_TS185_2_refined_C1'-gGSP.csv,CR1128_TS185_2_solution.pdb,CR1128_TS185_2_refined.pdb,refined_pair,CR1128
CR1128,ts185,3,39.233,0.686,CR1128_TS185_3_solution_CR1128_TS185_3_refined_C1'-gGSP.csv,CR1128_TS185_3_solution.pdb,CR1128_TS185_3_refined.pdb,refined_pair,CR1128
CR1128,ts185,4,39.218,0.69,CR1128_TS185_4_solution_CR1128_TS185_4_refined_C1'-gGSP.csv,CR1128_TS185_4_solution.pdb,CR1128_TS185_4_refined.pdb,refined_pair,CR1128
CR1128,ts185,5,39.181,0.671,CR1128_TS185_5_solution_CR1128_TS185_5_refined_C1'-gGSP.csv,CR1128_TS185_5_solution.pdb,CR1128_TS185_5_refined.pdb,refined_pair,CR1128
CR1128,ts227,1,39.029,0.699,CR1128_TS227_1_solution_CR1128_TS227_1_refined_C1'-gGSP.csv,CR1128_TS227_1_solution.pdb,CR1128_TS227_1_refined.pdb,refined_pair,CR1128
CR1128,ts227,2,41.616,0.712,CR1128_TS227_2_solution_CR1128_TS227_2_refined_C1'-gGSP.csv,CR1128_TS227_2_solution.pdb,CR1128_TS227_2_refined.pdb,refined_pair,CR1128
CR1128,ts227,3,43.183,0.704,CR1128_TS227_3_solution_CR1128_TS227_3_refined_C1'-gGSP.csv,CR1128_TS227_3_solution.pdb,CR1128_TS227_3_refined.pdb,refined_pair,CR1128
CR1128,ts227,4,48.923,0.738,CR1128_TS227_4_solution_CR1128_TS227_4_refined_C1'-gGSP.csv,CR1128_TS227_4_solution.pdb,CR1128_TS227_4_refined.pdb,refined_pair,CR1128
CR1128,ts227,5,53.051,0.723,CR1128_TS227_5_solution_CR1128_TS227_5_refined_C1'-gGSP.csv,CR1128_TS227_5_solution.pdb,CR1128_TS227_5_refined.pdb,refined_pair,CR1128
CR1128,ts229,1,40.445,0.251,CR1128_TS229_1_solution_CR1128_TS229_1_refined_C1'-gGSP.csv,CR1128_TS229_1_solution.pdb,CR1128_TS229_1_refined.pdb,refined_pair,CR1128
CR1128,ts229,2,42.537,0.472,CR1128_TS229_2_solution_CR1128_TS229_2_refined_C1'-gGSP.csv,CR1128_TS229_2_solution.pdb,CR1128_TS229_2_refined.pdb,refined_pair,CR1128
CR1128,ts229,3,33.243,0.553,CR1128_TS229_3_solution_CR1128_TS229_3_refined_C1'-gGSP.csv,CR1128_TS229_3_solution.pdb,CR1128_TS229_3_refined.pdb,refined_pair,CR1128
CR1128,ts229,4,37.536,0.491,CR1128_TS229_4_solution_CR1128_TS229_4_refined_C1'-gGSP.csv,CR1128_TS229_4_solution.pdb,CR1128_TS229_4_refined.pdb,refined_pair,CR1128
CR1128,ts229,5,40.43,0.592,CR1128_TS229_5_solution_CR1128_TS229_5_refined_C1'-gGSP.csv,CR1128_TS229_5_solution.pdb,CR1128_TS229_5_refined.pdb,refined_pair,CR1128
CR1128,ts232,1,100.0,0.868,CR1128_TS232_1_solution_CR1128_TS232_1_refined_C1'-gGSP.csv,CR1128_TS232_1_solution.pdb,CR1128_TS232_1_refined.pdb,refined_pair,CR1128
CR1128,ts232,2,92.293,0.863,CR1128_TS232_2_solution_CR1128_TS232_2_refined_C1'-gGSP.csv,CR1128_TS232_2_solution.pdb,CR1128_TS232_2_refined.pdb,refined_pair,CR1128
CR1128,ts232,3,92.293,0.868,CR1128_TS232_3_solution_CR1128_TS232_3_refined_C1'-gGSP.csv,CR1128_TS232_3_solution.pdb,CR1128_TS232_3_refined.pdb,refined_pair,CR1128
CR1128,ts232,4,92.293,0.863,CR1128_TS232_4_solution_CR1128_TS232_4_refined_C1'-gGSP.csv,CR1128_TS232_4_solution.pdb,CR1128_TS232_4_refined.pdb,refined_pair,CR1128
CR1128,ts232,5,92.293,0.863,CR1128_TS232_5_solution_CR1128_TS232_5_refined_C1'-gGSP.csv,CR1128_TS232_5_solution.pdb,CR1128_TS232_5_refined.pdb,refined_pair,CR1128
CR1128,ts235,1,52.472,0.075,CR1128_TS235_1_solution_CR1128_TS235_1_refined_C1'-gGSP.csv,CR1128_TS235_1_solution.pdb,CR1128_TS235_1_refined.pdb,refined_pair,CR1128
CR1128,ts235,2,49.216,0.069,CR1128_TS235_2_solution_CR1128_TS235_2_refined_C1'-gGSP.csv,CR1128_TS235_2_solution.pdb,CR1128_TS235_2_refined.pdb,refined_pair,CR1128
CR1128,ts235,3,49.713,0.12,CR1128_TS235_3_solution_CR1128_TS235_3_refined_C1'-gGSP.csv,CR1128_TS235_3_solution.pdb,CR1128_TS235_3_refined.pdb,refined_pair,CR1128
CR1128,ts235,4,35.423,0.0,CR1128_TS235_4_solution_CR1128_TS235_4_refined_C1'-gGSP.csv,CR1128_TS235_4_solution.pdb,CR1128_TS235_4_refined.pdb,refined_pair,CR1128
CR1128,ts235,5,40.758,0.058,CR1128_TS235_5_solution_CR1128_TS235_5_refined_C1'-gGSP.csv,CR1128_TS235_5_solution.pdb,CR1128_TS235_5_refined.pdb,refined_pair,CR1128
CR1128,ts238,1,34.608,0.0,CR1128_TS238_1_solution_CR1128_TS238_1_refined_C1'-gGSP.csv,CR1128_TS238_1_solution.pdb,CR1128_TS238_1_refined.pdb,refined_pair,CR1128
CR1128,ts238,2,39.358,0.015,CR1128_TS238_2_solution_CR1128_TS238_2_refined_C1'-gGSP.csv,CR1128_TS238_2_solution.pdb,CR1128_TS238_2_refined.pdb,refined_pair,CR1128
CR1128,ts238,3,40.636,0.0,CR1128_TS238_3_solution_CR1128_TS238_3_refined_C1'-gGSP.csv,CR1128_TS238_3_solution.pdb,CR1128_TS238_3_refined.pdb,refined_pair,CR1128
CR1128,ts239,1,37.536,0.491,CR1128_TS239_1_solution_CR1128_TS239_1_refined_C1'-gGSP.csv,CR1128_TS239_1_solution.pdb,CR1128_TS239_1_refined.pdb,refined_pair,CR1128
CR1128,ts239,2,33.299,0.478,CR1128_TS239_2_solution_CR1128_TS239_2_refined_C1'-gGSP.csv,CR1128_TS239_2_solution.pdb,CR1128_TS239_2_refined.pdb,refined_pair,CR1128
CR1128,ts239,3,28.932,0.441,CR1128_TS239_3_solution_CR1128_TS239_3_refined_C1'-gGSP.csv,CR1128_TS239_3_solution.pdb,CR1128_TS239_3_refined.pdb,refined_pair,CR1128
CR1128,ts239,4,40.43,0.592,CR1128_TS239_4_solution_CR1128_TS239_4_refined_C1'-gGSP.csv,CR1128_TS239_4_solution.pdb,CR1128_TS239_4_refined.pdb,refined_pair,CR1128
CR1128,ts239,5,31.724,0.174,CR1128_TS239_5_solution_CR1128_TS239_5_refined_C1'-gGSP.csv,CR1128_TS239_5_solution.pdb,CR1128_TS239_5_refined.pdb,refined_pair,CR1128
CR1128,ts245,1,14.738,0.44,CR1128_TS245_1_solution_CR1128_TS245_1_refined_C1'-gGSP.csv,CR1128_TS245_1_solution.pdb,CR1128_TS245_1_refined.pdb,refined_pair,CR1128
CR1128,ts245,2,10.498,0.42,CR1128_TS245_2_solution_CR1128_TS245_2_refined_C1'-gGSP.csv,CR1128_TS245_2_solution.pdb,CR1128_TS245_2_refined.pdb,refined_pair,CR1128
CR1128,ts245,3,11.406,0.421,CR1128_TS245_3_solution_CR1128_TS245_3_refined_C1'-gGSP.csv,CR1128_TS245_3_solution.pdb,CR1128_TS245_3_refined.pdb,refined_pair,CR1128
CR1128,ts245,4,11.111,0.429,CR1128_TS245_4_solution_CR1128_TS245_4_refined_C1'-gGSP.csv,CR1128_TS245_4_solution.pdb,CR1128_TS245_4_refined.pdb,refined_pair,CR1128
CR1128,ts245,5,12.233,0.445,CR1128_TS245_5_solution_CR1128_TS245_5_refined_C1'-gGSP.csv,CR1128_TS245_5_solution.pdb,CR1128_TS245_5_refined.pdb,refined_pair,CR1128
CR1128,ts248,1,36.984,0.718,CR1128_TS248_1_solution_CR1128_TS248_1_refined_C1'-gGSP.csv,CR1128_TS248_1_solution.pdb,CR1128_TS248_1_refined.pdb,refined_pair,CR1128
CR1128,ts248,2,40.134,0.714,CR1128_TS248_2_solution_CR1128_TS248_2_refined_C1'-gGSP.csv,CR1128_TS248_2_solution.pdb,CR1128_TS248_2_refined.pdb,refined_pair,CR1128
CR1128,ts248,3,43.714,0.744,CR1128_TS248_3_solution_CR1128_TS248_3_refined_C1'-gGSP.csv,CR1128_TS248_3_solution.pdb,CR1128_TS248_3_refined.pdb,refined_pair,CR1128
CR1128,ts248,4,30.398,0.702,CR1128_TS248_4_solution_CR1128_TS248_4_refined_C1'-gGSP.csv,CR1128_TS248_4_solution.pdb,CR1128_TS248_4_refined.pdb,refined_pair,CR1128
CR1128,ts248,5,44.879,0.74,CR1128_TS248_5_solution_CR1128_TS248_5_refined_C1'-gGSP.csv,CR1128_TS248_5_solution.pdb,CR1128_TS248_5_refined.pdb,refined_pair,CR1128
CR1128,ts285,1,36.455,0.635,CR1128_TS285_1_solution_CR1128_TS285_1_refined_C1'-gGSP.csv,CR1128_TS285_1_solution.pdb,CR1128_TS285_1_refined.pdb,refined_pair,CR1128
CR1128,ts285,2,35.973,0.627,CR1128_TS285_2_solution_CR1128_TS285_2_refined_C1'-gGSP.csv,CR1128_TS285_2_solution.pdb,CR1128_TS285_2_refined.pdb,refined_pair,CR1128
CR1128,ts285,3,35.268,0.638,CR1128_TS285_3_solution_CR1128_TS285_3_refined_C1'-gGSP.csv,CR1128_TS285_3_solution.pdb,CR1128_TS285_3_refined.pdb,refined_pair,CR1128
CR1128,ts285,4,35.301,0.642,CR1128_TS285_4_solution_CR1128_TS285_4_refined_C1'-gGSP.csv,CR1128_TS285_4_solution.pdb,CR1128_TS285_4_refined.pdb,refined_pair,CR1128
CR1128,ts285,5,32.699,0.657,CR1128_TS285_5_solution_CR1128_TS285_5_refined_C1'-gGSP.csv,CR1128_TS285_5_solution.pdb,CR1128_TS285_5_refined.pdb,refined_pair,CR1128
CR1128,ts287,1,87.1,0.825,CR1128_TS287_1_solution_CR1128_TS287_1_refined_C1'-gGSP.csv,CR1128_TS287_1_solution.pdb,CR1128_TS287_1_refined.pdb,refined_pair,CR1128
CR1128,ts287,2,46.477,0.652,CR1128_TS287_2_solution_CR1128_TS287_2_refined_C1'-gGSP.csv,CR1128_TS287_2_solution.pdb,CR1128_TS287_2_refined.pdb,refined_pair,CR1128
CR1128,ts287,3,75.837,0.754,CR1128_TS287_3_solution_CR1128_TS287_3_refined_C1'-gGSP.csv,CR1128_TS287_3_solution.pdb,CR1128_TS287_3_refined.pdb,refined_pair,CR1128
CR1128,ts287,4,41.32,0.654,CR1128_TS287_4_solution_CR1128_TS287_4_refined_C1'-gGSP.csv,CR1128_TS287_4_solution.pdb,CR1128_TS287_4_refined.pdb,refined_pair,CR1128
CR1128,ts287,5,41.821,0.657,CR1128_TS287_5_solution_CR1128_TS287_5_refined_C1'-gGSP.csv,CR1128_TS287_5_solution.pdb,CR1128_TS287_5_refined.pdb,refined_pair,CR1128
CR1128,ts392,1,15.128,0.174,CR1128_TS392_1_solution_CR1128_TS392_1_refined_C1'-gGSP.csv,CR1128_TS392_1_solution.pdb,CR1128_TS392_1_refined.pdb,refined_pair,CR1128
CR1128,ts392,2,16.158,0.088,CR1128_TS392_2_solution_CR1128_TS392_2_refined_C1'-gGSP.csv,CR1128_TS392_2_solution.pdb,CR1128_TS392_2_refined.pdb,refined_pair,CR1128
CR1128,ts392,3,18.03,0.1,CR1128_TS392_3_solution_CR1128_TS392_3_refined_C1'-gGSP.csv,CR1128_TS392_3_solution.pdb,CR1128_TS392_3_refined.pdb,refined_pair,CR1128
CR1128,ts392,4,19.258,0.168,CR1128_TS392_4_solution_CR1128_TS392_4_refined_C1'-gGSP.csv,CR1128_TS392_4_solution.pdb,CR1128_TS392_4_refined.pdb,refined_pair,CR1128
CR1128,ts392,5,51.562,0.133,CR1128_TS392_5_solution_CR1128_TS392_5_refined_C1'-gGSP.csv,CR1128_TS392_5_solution.pdb,CR1128_TS392_5_refined.pdb,refined_pair,CR1128
CR1128,ts416,1,39.914,0.687,CR1128_TS416_1_solution_CR1128_TS416_1_refined_C1'-gGSP.csv,CR1128_TS416_1_solution.pdb,CR1128_TS416_1_refined.pdb,refined_pair,CR1128
CR1128,ts416,2,49.665,0.751,CR1128_TS416_2_solution_CR1128_TS416_2_refined_C1'-gGSP.csv,CR1128_TS416_2_solution.pdb,CR1128_TS416_2_refined.pdb,refined_pair,CR1128
CR1128,ts416,3,51.724,0.075,CR1128_TS416_3_solution_CR1128_TS416_3_refined_C1'-gGSP.csv,CR1128_TS416_3_solution.pdb,CR1128_TS416_3_refined.pdb,refined_pair,CR1128
CR1128,ts416,4,32.598,0.69,CR1128_TS416_4_solution_CR1128_TS416_4_refined_C1'-gGSP.csv,CR1128_TS416_4_solution.pdb,CR1128_TS416_4_refined.pdb,refined_pair,CR1128
CR1128,ts416,5,34.021,0.717,CR1128_TS416_5_solution_CR1128_TS416_5_refined_C1'-gGSP.csv,CR1128_TS416_5_solution.pdb,CR1128_TS416_5_refined.pdb,refined_pair,CR1128
CR1128,ts434,1,38.178,0.712,CR1128_TS434_1_solution_CR1128_TS434_1_refined_C1'-gGSP.csv,CR1128_TS434_1_solution.pdb,CR1128_TS434_1_refined.pdb,refined_pair,CR1128
CR1128,ts434,2,37.354,0.684,CR1128_TS434_2_solution_CR1128_TS434_2_refined_C1'-gGSP.csv,CR1128_TS434_2_solution.pdb,CR1128_TS434_2_refined.pdb,refined_pair,CR1128
CR1128,ts434,3,39.765,0.694,CR1128_TS434_3_solution_CR1128_TS434_3_refined_C1'-gGSP.csv,CR1128_TS434_3_solution.pdb,CR1128_TS434_3_refined.pdb,refined_pair,CR1128
CR1128,ts434,4,38.167,0.705,CR1128_TS434_4_solution_CR1128_TS434_4_refined_C1'-gGSP.csv,CR1128_TS434_4_solution.pdb,CR1128_TS434_4_refined.pdb,refined_pair,CR1128
CR1128,ts434,5,46.182,0.72,CR1128_TS434_5_solution_CR1128_TS434_5_refined_C1'-gGSP.csv,CR1128_TS434_5_solution.pdb,CR1128_TS434_5_refined.pdb,refined_pair,CR1128
CR1128,ts439,1,40.445,0.251,CR1128_TS439_1_solution_CR1128_TS439_1_refined_C1'-gGSP.csv,CR1128_TS439_1_solution.pdb,CR1128_TS439_1_refined.pdb,refined_pair,CR1128
CR1128,ts439,2,37.536,0.491,CR1128_TS439_2_solution_CR1128_TS439_2_refined_C1'-gGSP.csv,CR1128_TS439_2_solution.pdb,CR1128_TS439_2_refined.pdb,refined_pair,CR1128
CR1128,ts439,3,32.087,0.096,CR1128_TS439_3_solution_CR1128_TS439_3_refined_C1'-gGSP.csv,CR1128_TS439_3_solution.pdb,CR1128_TS439_3_refined.pdb,refined_pair,CR1128
CR1128,ts439,4,39.914,0.687,CR1128_TS439_4_solution_CR1128_TS439_4_refined_C1'-gGSP.csv,CR1128_TS439_4_solution.pdb,CR1128_TS439_4_refined.pdb,refined_pair,CR1128
CR1128,ts439,5,37.536,0.491,CR1128_TS439_5_solution_CR1128_TS439_5_refined_C1'-gGSP.csv,CR1128_TS439_5_solution.pdb,CR1128_TS439_5_refined.pdb,refined_pair,CR1128
CR1128,ts470,1,32.087,0.096,CR1128_TS470_1_solution_CR1128_TS470_1_refined_C1'-gGSP.csv,CR1128_TS470_1_solution.pdb,CR1128_TS470_1_refined.pdb,refined_pair,CR1128
CR1128,ts470,2,32.111,0.044,CR1128_TS470_2_solution_CR1128_TS470_2_refined_C1'-gGSP.csv,CR1128_TS470_2_solution.pdb,CR1128_TS470_2_refined.pdb,refined_pair,CR1128
CR1128,ts470,3,32.041,0.041,CR1128_TS470_3_solution_CR1128_TS470_3_refined_C1'-gGSP.csv,CR1128_TS470_3_solution.pdb,CR1128_TS470_3_refined.pdb,refined_pair,CR1128
CR1128,ts470,4,32.005,0.066,CR1128_TS470_4_solution_CR1128_TS470_4_refined_C1'-gGSP.csv,CR1128_TS470_4_solution.pdb,CR1128_TS470_4_refined.pdb,refined_pair,CR1128
CR1128,ts470,5,32.172,0.06,CR1128_TS470_5_solution_CR1128_TS470_5_refined_C1'-gGSP.csv,CR1128_TS470_5_solution.pdb,CR1128_TS470_5_refined.pdb,refined_pair,CR1128
CR1128,ts489,1,32.087,0.096,CR1128_TS489_1_solution_CR1128_TS489_1_refined_C1'-gGSP.csv,CR1128_TS489_1_solution.pdb,CR1128_TS489_1_refined.pdb,refined_pair,CR1128
CR1128,ts489,2,32.111,0.044,CR1128_TS489_2_solution_CR1128_TS489_2_refined_C1'-gGSP.csv,CR1128_TS489_2_solution.pdb,CR1128_TS489_2_refined.pdb,refined_pair,CR1128
CR1128,ts489,3,32.041,0.041,CR1128_TS489_3_solution_CR1128_TS489_3_refined_C1'-gGSP.csv,CR1128_TS489_3_solution.pdb,CR1128_TS489_3_refined.pdb,refined_pair,CR1128
CR1128,ts489,4,32.005,0.066,CR1128_TS489_4_solution_CR1128_TS489_4_refined_C1'-gGSP.csv,CR1128_TS489_4_solution.pdb,CR1128_TS489_4_refined.pdb,refined_pair,CR1128
CR1128,ts489,5,32.172,0.06,CR1128_TS489_5_solution_CR1128_TS489_5_refined_C1'-gGSP.csv,CR1128_TS489_5_solution.pdb,CR1128_TS489_5_refined.pdb,refined_pair,CR1128
CR1136,ts029,1,5.826,0.277,CR1136_TS029_1_solution_CR1136_TS029_1_refined_C1'-gGSP.csv,CR1136_TS029_1_solution.pdb,CR1136_TS029_1_refined.pdb,refined_pair,CR1136
CR1136,ts029,2,4.433,0.264,CR1136_TS029_2_solution_CR1136_TS029_2_refined_C1'-gGSP.csv,CR1136_TS029_2_solution.pdb,CR1136_TS029_2_refined.pdb,refined_pair,CR1136
CR1136,ts029,3,3.18,0.231,CR1136_TS029_3_solution_CR1136_TS029_3_refined_C1'-gGSP.csv,CR1136_TS029_3_solution.pdb,CR1136_TS029_3_refined.pdb,refined_pair,CR1136
CR1136,ts029,4,4.249,0.257,CR1136_TS029_4_solution_CR1136_TS029_4_refined_C1'-gGSP.csv,CR1136_TS029_4_solution.pdb,CR1136_TS029_4_refined.pdb,refined_pair,CR1136
CR1136,ts029,5,3.391,0.242,CR1136_TS029_5_solution_CR1136_TS029_5_refined_C1'-gGSP.csv,CR1136_TS029_5_solution.pdb,CR1136_TS029_5_refined.pdb,refined_pair,CR1136
CR1136,ts035,1,17.472,0.535,CR1136_TS035_1_solution_CR1136_TS035_1_refined_C1'-gGSP.csv,CR1136_TS035_1_solution.pdb,CR1136_TS035_1_refined.pdb,refined_pair,CR1136
CR1136,ts035,2,18.406,0.535,CR1136_TS035_2_solution_CR1136_TS035_2_refined_C1'-gGSP.csv,CR1136_TS035_2_solution.pdb,CR1136_TS035_2_refined.pdb,refined_pair,CR1136
CR1136,ts035,3,17.9,0.534,CR1136_TS035_3_solution_CR1136_TS035_3_refined_C1'-gGSP.csv,CR1136_TS035_3_solution.pdb,CR1136_TS035_3_refined.pdb,refined_pair,CR1136
CR1136,ts035,4,6.02,0.33,CR1136_TS035_4_solution_CR1136_TS035_4_refined_C1'-gGSP.csv,CR1136_TS035_4_solution.pdb,CR1136_TS035_4_refined.pdb,refined_pair,CR1136
CR1136,ts035,5,8.698,0.366,CR1136_TS035_5_solution_CR1136_TS035_5_refined_C1'-gGSP.csv,CR1136_TS035_5_solution.pdb,CR1136_TS035_5_refined.pdb,refined_pair,CR1136
